id,prediction
23264,8896448.909
23288,11148356.08
23348,11081849.14
23362,6704308.275
23363,7086046.157
23367,4866448.762
23380,11293968.05
23444,4709880.209
23456,10805746.71
23476,7645795.712
23503,10064456.31
23523,7238098.787
23543,8725524.892
23586,4437635.155
23608,10873605.69
23611,8393800.426
23638,7903866.83
23672,8102818.175
23709,7829543.632
23728,10533364.04
23747,15023349.66
23766,6828382.682
23777,9073818.467
23812,8582004.932
23855,9390245.823
23887,4718805.669
23908,4760192.052
23957,7613809.354
24036,7986271.56
24043,10127676.38
24066,6749931.527
24178,7943003.327
24233,8416139.111
24254,5051760.027
24269,8709127.875
24283,13249525.79
24327,8115229.221
24395,5448817.592
24440,7365219.013
24457,9804979.778
24458,7128859.667
24459,9120404.831
24468,6324406.076
24490,7055174.744
24502,5068746.486
24576,7596526.772
24587,7943866.343
24618,5831081.273
24620,14569166.71
24633,9489279.205
24657,6193931.773
24676,9380825.455
24717,10641870.26
24719,7446727.054
24722,6288203.191
24734,6735252.657
24735,8313261.915
24769,6769236.051
24775,6340771.924
24782,5392915.459
24798,5827019.201
24840,4912603.503
24846,8714845.373
24850,7171792.028
24851,7911275.73
24856,8584358.217
24891,11670658.91
24898,9552340.983
24914,6348949.532
24928,8612151.036
24933,8004936.96
24946,10524598.78
24947,6067779.09
24971,8394077.223
24987,4571168.626
25006,9394161.197
25009,12871398.57
25010,6895767.658
25013,7792111.337
25025,7445017.529
25026,6567447.37
25034,6218528.129
25086,4779511.723
25118,8432363.227
25168,8736878.118
25175,5927073.094
25201,5116623.645
25243,8238239.479
25251,7421551.105
25270,6963536.88
25280,11074542.47
25285,10869876.22
25355,5539155.58
25374,9008922.728
25379,10024759.02
25402,8915239.908
25415,10628035.31
25426,4459253.894
25568,6239706.255
25571,8840700.671
25578,12383373.34
25597,7902668.032
25622,7378067.619
25623,5818756.597
25624,5968444.562
25642,5007211.441
25646,6538368.602
25648,9474022.794
25668,9234359.79
25678,12151966.05
25725,5348904.998
25737,8679331.563
25763,7163279.433
25805,11311813.48
25811,7004253.35
25831,7189504.706
25832,12958267.96
25837,7989903.012
25855,9412484.464
25973,7027749.787
25982,8485108.664
26024,9108106.507
26074,7257391.444
26079,13442014.15
26081,5176898.179
26102,5178336.549
26123,12240777.38
26125,5113580.371
26161,6321377.644
26175,7470660.54
26182,6497827.885
26199,10319605.81
26207,8985943.302
26208,9712726.705
26213,8806721.723
26222,7220293.742
26249,4873424.081
26259,7094429.699
26260,8017469.598
26263,5908634.785
26276,8596410.291
26279,9646939.338
26288,5056254.425
26334,6406602.112
26359,9711963.049
26363,13868106.73
26377,6159532.481
26379,10090305.7
26380,10283253.08
26391,7130942.237
26460,11326817.43
26502,6689088.551
26511,11186633.04
26596,7790675.217
26651,6381349.754
26707,6193255.072
26762,6194526.472
26765,11910775.36
26773,7242391.645
26796,8617368.334
26821,4919766.447
26837,7004846.653
26842,6103926.625
26896,6262768.358
26902,8388136.307
26910,9854550.672
26936,11502900.32
26946,7804736.287
26959,5674417.21
26971,7186692.553
26981,9811508.002
27049,8516664.989
27050,6713507.972
27090,5246008.412
27123,6742545.69
27145,8475078.01
27146,7498051.576
27163,5719708.928
27222,7175715.998
27231,11043650.81
27272,7977244.111
27296,7021740.88
27298,8502250.418
27311,6821132.035
27341,6890116.734
27344,6641854.158
27366,5907160.226
27393,6972532.731
27411,4532676.813
27422,8441847.937
27448,9161082.893
27477,10885897.95
27489,5913527.886
27494,4945673.332
27499,25121177.96
27524,7035981.301
27530,11882746.76
27533,9792854.12
27553,6693979.104
27557,11165423.19
27573,6909511.286
27574,7208351.428
27579,11026261.49
27585,12359278.34
27615,6787281.653
27621,9072007.208
27664,4754526.499
27682,8618405.68
27725,9601982.072
27739,8624273.214
27740,5423217.474
27745,5188686.329
27797,8264536.026
27813,9220693.707
27814,5247831.035
27817,7415706.294
27839,6246476.843
27850,7245519.981
27917,8274705.403
27927,10818575.43
27945,11729659.85
27954,8242396.841
27958,6621895.84
28019,8899159.959
28059,9817914.95
28075,5295132.565
28092,8888027.385
28104,7578769.503
28111,9392191.15
28117,8093440.047
28150,10996725.51
28180,12948637.33
28184,6968031.153
28185,8885661.379
28186,6762726.893
28195,12784364.57
28249,9861302.826
28263,6347943.747
28270,5187213.118
28280,8280128.094
28290,9384779.989
28295,11252182.4
28301,9028961.183
28323,6266568.712
28325,10695735.73
28336,10378026.83
28351,6435604.73
28354,9843793.111
28372,8310316.65
28375,18744668.01
28378,5047828.564
28388,19095217.6
28408,9818822.17
28416,11124815.95
28420,8439194.104
28500,11690237.43
28512,8080845.035
28547,3711177.446
28559,8339008.127
28578,11245002.03
28589,7690668.172
28606,7220553.665
28631,6899681.256
28646,7610394.726
28666,7325322.878
28714,7324375.246
28748,5076247.18
28754,8389223.484
28759,7371476.635
28790,7781441.552
28797,9545990.21
28815,8928393.033
28844,15919684.68
28867,14020298.71
28905,7335737.262
28921,5446875.056
28955,7000641.623
28959,14177979.66
29056,8010998.367
29057,12171366.5
29062,7459261.695
29122,11756803.18
29138,8497854.326
29141,5502404.005
29148,8254055.481
29149,8300709.446
29174,8176933.034
29238,5791491.858
29258,10816135.89
29303,10098841.03
29366,7281980.25
29368,9768994.359
29375,8428934.949
29401,15002994.31
29469,16102781.68
29481,6336604.262
29543,5361802.925
29573,7469962.242
29607,8938336.215
29633,5420188.118
29680,8034613.051
29683,6596950.172
29779,10030863.88
29798,9215534.14
29814,5790909.825
29823,7365199.549
29831,14009673.09
29841,11037039
29868,7243179.761
29874,8947928.483
29904,11279994.73
29918,8965044.413
29943,7772392.072
30002,5788104.786
30029,6151951.185
30037,6309958.167
30054,3316073.829
30074,11738544.92
30124,6856363.848
30154,9148783.676
30189,8389217.028
30212,6158729.256
30227,11702201.36
30251,10235747.53
30274,4299277.204
30297,7435331.476
30319,8103502.53
30328,11553713.6
30342,5261201.841
30374,8932065.049
30388,10782758.82
30402,9320737.765
30404,7869411.344
30419,8609224.979
30435,10715967.28
1,4598693.161
3,4948803.724
17,5930536.452
21,5610815.684
32,9899516.943
33,5157015.909
40,4153775.877
52,4139280.145
53,5615540.734
56,3976192.265
71,3444981.323
74,4259937.478
76,4849339.059
78,3414513.996
83,3590485.481
99,5721685.824
101,4561689.273
103,5640249.386
113,11591578.55
116,5525016.496
117,7953807.337
120,7331406.362
141,3539404.508
145,3659184.67
155,1763690.222
156,6636080.564
160,1969405.722
165,8873249.219
176,2692838.953
178,12394788.99
187,2246788.045
193,4335569.129
200,14390237.55
214,7186695.525
218,7637947.385
241,5243275.068
242,6477363.024
243,3351518.437
248,3666839.347
250,3636107.545
256,4431393.341
262,4702850.22
267,3802800.49
295,1950832.508
301,2782230.095
302,4000426.75
307,8193271.953
316,6274402.146
327,7841265.778
344,1526409.386
345,2894020.679
347,5709167.457
355,6954173.988
367,7989611.712
385,6598627.613
396,3906137.822
397,7169307.424
398,2034354.725
399,3526180.667
400,8668595.243
404,1010729.323
405,4772277.95
417,1053667.345
427,2426102.365
438,8030284.264
443,3398532.601
462,6191653.335
463,4307437.386
470,4277221.784
471,8435361.973
473,3562144.446
478,4238763.836
482,4911395.938
491,4277371.138
494,3454888.853
503,12586408.79
517,7268714.111
525,6019928.019
557,3190539.72
568,8492596.741
572,5075956.521
578,4370807.683
588,3411873.459
589,6310185.707
610,5131072.423
612,4105537.702
617,4555329.94
623,3313050.954
632,12830720.76
635,7420400.507
649,4511369.177
650,11603531.18
654,2277225.913
656,5490888.572
661,4771291.557
664,14236470.47
667,2867201.291
668,2879992.729
672,3821145.589
676,4412070.553
682,4994851.342
683,7465955.146
698,4919532.409
701,4035526.132
706,8162058.824
708,6052735.315
713,2808720.26
720,5403974.377
728,3508522.912
730,3285784.375
735,6170747.277
742,4384553.906
744,3854933.869
745,4346070.534
756,6986486.414
759,3796941.396
767,2165016.657
777,6092566.177
780,5403113.858
787,14402378.11
788,1998231.067
791,5539929.879
793,7050126.34
796,2934972.888
798,4492746.095
801,4796178.976
813,5439708.075
818,3733674.366
822,6794132.309
826,3216731.688
829,5983871.583
832,8852025.569
837,3686918.494
846,4098241.694
857,6167546.776
860,3339141.126
882,3843009.777
885,6952434.848
886,3605597.822
896,2782414.564
901,4794762.836
908,4645181.092
917,6822667.883
921,7150747.274
922,3026017.271
932,6781147.866
934,4723422.234
935,2920700.323
942,13888734.1
943,4172337.239
945,7376841.232
948,4390547.354
951,10805693.16
962,7029043.797
965,6404769.123
979,3820555.282
989,8064690.035
991,4587061.228
992,7476814.063
995,8798996.991
1001,3833230.227
1006,9642042.404
1008,4975460.866
1011,1502419.562
1017,6961918.768
1038,4149469.083
1040,2452514.187
1046,4914473.131
1047,2907151.608
1056,10960045.69
1068,2976814.892
1070,9246213.461
1081,4149401.062
1100,4568776.831
1120,3257851.604
1127,6446645.923
1130,4208787.305
1133,2509479.646
1145,3693827.799
1159,6083800.93
1170,4789638.652
1171,6684591.086
1178,2079018.732
1192,3655554.749
1193,7683214.823
1205,5748064.728
1211,3940789.397
1212,6483914.288
1219,2915720.762
1227,2490099.394
1229,4386956.609
1236,3325540.406
1240,6508657.857
1245,4166307.848
1246,7117928.623
1255,12312442.89
1257,3644975.394
1265,4566937.576
1269,3043745.726
1275,10986481.46
1283,5546569.909
1293,3625562.057
1295,5367571.309
1300,9309361.073
1301,3874844.286
1304,3292545.362
1314,3704734.962
1350,7482244.096
1357,4490356.917
1364,4216945.95
1366,1740805.987
1377,8345158.524
1380,5150904.678
1383,4488131.751
1390,8732445.086
1398,2822599.67
1402,4321701.072
1408,5550536.485
1417,5382949.061
1419,5160848.749
1420,4020430.658
1425,6419667.577
1434,4031075.792
1444,5571684.235
1448,5693523.672
1451,8738555.541
1452,2794379.267
1458,7700535.428
1461,2707722.697
1465,3516079.18
1470,4267508.99
1472,7286639.501
1480,4070710.547
1481,7383587.189
1489,6201233.282
1492,3229359.219
1493,6301944.877
1494,5623761.153
1500,3874752.027
1502,6197334.469
1503,6322254.445
1514,5436727.355
1519,7285284.271
1537,3305946.133
1542,1945104.906
1543,6209471.67
1557,15063507.56
1562,2534745.642
1563,5524947.558
1564,3898195.882
1572,2489115.5
1573,6823418.667
1574,2691098.742
1575,4276014.652
1580,5789912.732
1582,15746836.9
1594,8310857.55
1615,2870303.708
1636,5210030.162
1639,10833544.51
1642,4375391.314
1645,3960377.521
1657,4422548.082
1669,4672759.442
1670,6841632.643
1680,533374.636
1682,4481354.148
1692,6436250.574
1707,7928885.394
1708,3609934.265
1713,4952941.424
1714,7088782.38
1716,3663431.534
1724,8124632.202
1747,4723276.043
1749,4628567.858
1751,5462035.626
1759,12047542.92
1761,2758571.815
1773,5766635.35
1782,7793927.507
1787,3659195.462
1788,10653214.33
1791,7752420.363
1802,5787081.938
1812,8511618.22
1815,5177578.62
1823,10801964.94
1833,7240195.851
1855,3085866.121
1868,8819385.967
1890,8959859.872
1893,6530339.264
1898,2485882.934
1903,5089752.028
1906,3606915.12
1917,4616446.256
1925,4533076.109
1935,3709722.914
1936,5604900.763
1957,8225928.493
1958,6128773.856
1963,7474312.333
1964,12451726.17
1974,9300941.801
1982,3936000.471
1998,11901015.18
2003,2842634.158
2008,7977909.863
2036,11318899.74
2039,6433456.337
2043,2307139.919
2068,5797528.041
2072,7156950.002
2074,2979609.69
2081,9029646.825
2088,2981985.888
2120,3599922.949
2126,12804702.31
2139,2848894.023
2144,7071062.541
2146,2422674.657
2154,4197686.867
2165,3186403.173
2188,14534243.26
2199,4630904.494
2202,5362879.101
2207,1795150.881
2218,8504392.754
2229,5214790.438
2242,7148284.086
2247,8721860.178
2257,4942406.69
2264,3837531.023
2267,5680172.389
2269,3356990.001
2277,3503096.993
2280,9073130.302
2284,5695355.003
2303,3984422.021
2305,5420987.469
2311,5914057.612
2312,5263824.116
2314,3556442.697
2327,4795246.66
2334,4147157.21
2339,5346502.033
2340,3094916.286
2348,9495483.571
2368,6439068.242
2373,5591134.945
2375,3195580.948
2377,1186532.073
2383,3511579.899
2385,3478055.454
2395,6794231.455
2396,6516630.416
2398,4669201.569
2402,7570119.619
2408,5047271.477
2413,3443640.253
2419,2359901.426
2427,3710615.231
2434,3460906.339
2442,4530823.711
2444,8064865.605
2450,3134277.16
2458,5017576.171
2479,6137558.583
2490,18524901.34
2493,4337344.496
2497,3920727.361
2498,4748782.433
2503,5133658.62
2508,11725217.7
2515,9323621.291
2522,4686001.255
2545,7726925.04
2546,4891617.666
2570,4979987.652
2575,6334032.512
2576,4114371.745
2585,3321263.125
2599,6347609.851
2604,2938723.306
2606,11481043.78
2612,6644692.439
2630,8064646.265
2638,3953882.365
2644,3212048.478
2646,12573478.85
2647,3981235.365
2671,2785561.261
2673,3670365.786
2690,3245821.587
2696,5001470.54
2697,8426970.521
2705,3289408.927
2706,4908270.215
2721,4722046.63
2731,4316553.779
2736,4190434.673
2737,7800284.765
2749,5176075.248
2750,1979383.808
2759,6284137.845
2765,4366254.022
2770,6241672.605
2771,2179682.451
2772,5173721.991
2774,4600944.527
2784,5359033.49
2792,6451667.026
2797,3959628.177
2799,7382109.906
2807,8023779.922
2818,7055942.046
2826,3745600.473
2833,10016505.7
2844,7106851.724
2869,3669153.416
2876,9829072.336
2885,7595233.944
2890,2299469.482
2898,4233228.948
2899,4081534.169
2902,4811603.644
2903,3247639.58
2912,5342026.874
2919,2301455.802
2921,4811963.132
2922,4320842.209
2926,5495007.728
2934,8794532.408
2946,7743246.745
2958,9125560.067
2967,4127947.456
2970,6850996.954
2981,3213275.708
2985,8132775.356
2996,3511848.67
2997,2334780.013
2999,3387589.34
3001,3528472.203
3003,2639236.609
3014,4777552.892
3018,5372216.538
3020,5934747.867
3029,4637427.369
3046,3915930.118
3047,8447814.786
3054,6400324.396
3061,2171563.955
3070,7900888.384
3075,3992463.207
3079,1499102.611
3089,2783127.948
3118,3700450.734
3120,11475885.5
3140,3073477.468
3144,4648301.847
3145,6250606.093
3152,2317414.855
3160,3237786.728
3167,5189964.692
3168,4423969.544
3169,4558703.029
3183,4495292.401
3199,4643884.304
3206,3420896.856
3208,6675580.254
3209,2349300.696
3217,5010836.18
3218,10120507.99
3222,2724695.76
3237,9549057.944
3240,3298146.052
3242,1510267.098
3246,6012492.771
3251,6375710.128
3256,4203110.652
3273,4443827.628
3295,4437547.987
3307,4817696.533
3348,9065345.851
3350,2358958.32
3369,5493049.934
3411,7407676.779
3439,7957785.875
3455,3419324.311
3470,6094740.923
3493,6461731.887
3513,3881164.294
3523,9030193.297
3526,4381342.398
3530,23812856.42
3559,4043754.718
3566,2373752.979
3608,9868803.086
3614,2377040.681
3625,5233852.578
3633,4429439.103
3637,4810442.303
3643,3165255.42
3652,3831134.863
3660,7457857.828
3670,2055502.434
3688,3811004.592
3696,1285813.469
3701,3238088.533
3707,6392730.971
3747,2386150.355
3748,1544924.956
3800,3864653.705
3805,2789076.167
3845,2082366.202
3862,3321180.566
3866,3392679.496
3882,6909275.635
3887,1783459.894
3890,9125435.651
3898,3098884.888
3904,3710452.657
3907,11854076.89
3912,3564295.719
3918,4401485.046
3936,5364255.936
3938,2371250.973
3943,5372749.555
3954,952328.278
3957,3139372.88
3963,3986804.058
3978,2290215.602
3984,6889029.678
3985,5057189.814
4000,6513988.045
4013,3467273.189
4016,4677284.985
4024,7274246.273
4052,4485354.185
4065,5087548.631
4078,1567527.906
4095,4172731.163
4149,3045008.066
4174,2994114.223
4175,4297707.642
4177,6215136.451
4181,9438733.381
4185,1857371.591
4198,1886243.705
4211,816596.1681
4218,7723926.471
4247,2392415.554
4271,3444420.99
4278,3048423.774
4290,10218034.47
4296,2899124.16
4323,5113032.492
4343,4919660.352
4347,2399264.933
4407,2901892.001
4455,7507954.195
4484,4151678.71
4526,8271605.272
4528,8039086.36
4532,4233490.344
4556,4287535.312
4564,12505485.29
4566,9127393.781
4572,1925351.436
4578,1171640.338
4581,2982142.546
4609,5205089.559
4644,5710553.778
4672,1890728.066
4729,4733672.306
4736,8451005.499
4743,3538186.253
4750,3280797.004
4759,2786976.955
4773,5566471.737
4781,3704396.317
4824,4270610.665
4826,10567091.99
4843,7358499.881
4845,6455368.746
4850,2842544.802
4888,3476266.911
4899,9774653.776
4914,2195538.401
4921,4403439.7
4927,4960954.424
4928,4201839.249
4964,10022340.83
4966,4527504.11
4971,4880212.438
4974,5276566.253
4990,11457090.63
5031,5246830.754
5063,4787665.088
5064,2290681.56
5079,3927138.094
5132,2334014.089
5140,4068920.633
5150,6640082.735
5159,6198097.537
5160,2299696.748
5184,5740176.091
5220,3728606.465
5222,7191303.889
5225,4657930.018
5252,5832904.447
5259,6997434.064
5298,3037523.472
5302,11987319.45
5304,4907360.637
5308,3925939.037
5315,2077550.855
5329,5307035.037
5344,5064079.553
5349,1937098.361
5399,5906390.18
5403,3347403.093
5449,5641220.937
5473,6980719.581
5482,6184276.571
5498,2676948.811
5546,8679792.391
5571,10611859.87
5584,10956128.46
5598,1567268.558
5603,2045852.165
5604,7731657.342
5609,4740552.901
5614,3186164.144
5627,4689510.256
5631,2989188.347
5635,4344824.137
5665,3419363.428
5674,3660532.116
5681,6678319.62
5685,6008948.278
5688,6950640.516
5693,5309657.847
5732,5911800.863
5733,4408359.962
5734,3226723.98
5740,4879099.32
5751,3216413.386
5752,1964701.358
5765,3718352.124
5768,9347229.183
5779,5290848.221
5787,5871382.46
5818,5141384.932
5837,1215088.485
5838,5600105.232
5847,1348977.472
5851,7906216.559
5874,1229154.679
5886,4133974.488
5903,4367253.29
5917,6778997.42
5920,7115092.776
5930,2462237.013
5949,2793229.489
5962,6420652.481
5964,8620366.948
5972,7806689.153
5984,5698033.821
5994,4448611.448
6040,7678599.606
6042,3274502.63
6043,1441963.325
6052,6473979.269
6065,5236672.368
6090,3961163.753
6097,3819862.147
6122,4459932.551
6130,6955749.171
6144,4307156.159
6145,2167708.465
6164,6673840.608
6175,8925527.301
6178,4772661.169
6183,5070486.869
6205,7335437.786
6225,5414011.908
6246,8153918.245
6251,7544482.897
6268,6979335.817
6270,4350518.442
6284,3247717.908
6287,3532228.584
6300,3463137.016
6321,6582160.473
6326,4399755.3
6329,4112077.932
6331,8361875.686
6338,5280911.626
6361,11134922.36
6366,3799187.06
6385,9251983.983
6422,8443099.743
6442,3892275.118
6454,3737561.899
6467,5405869.94
6481,4127701.28
6484,6685067.046
6491,5386074.292
6496,8850239.579
6500,6783414.562
6505,2129915.722
6523,7936029.024
6538,8360782.238
6544,3812271.048
6578,8055600.152
6591,4505107.335
6605,11102190.52
6614,5191141.594
6666,5019520.46
6698,6233162.789
6717,5577198.296
6732,5351640.245
6764,4864485.109
6781,6709407.255
6785,9305478.866
6787,3563697.206
6788,3152707.157
6795,2921607.946
6800,7231762.829
6808,8817978.07
6815,5362013.776
6838,5101565.87
6845,1840327.661
6851,7370648.308
6858,4835681.733
6872,8110302.409
6891,3835327.37
6896,6581149.746
6912,16258808.56
6913,10841360.82
6917,6540873.722
6919,4625093.822
6926,11275404.36
6928,3132206.991
6939,3254758.855
6946,5400049.79
6959,4521533.857
6972,4614133.074
6986,2560790.477
6989,7601624.792
6990,5994104.949
6995,614356.0859
7007,1499872.604
7019,7892782.84
7020,7618881.6
7030,4868712.862
7035,4628602.601
7057,4016893.034
7060,3838179.931
7067,4278385.356
7077,3064578.007
7094,3376942.085
7109,3788699.769
7112,12909669.93
7131,6207056.128
7167,5492524.24
7177,9083150.064
7209,8057014.259
7210,11281639.85
7215,3309203.978
7218,5486168.967
7256,4995452.851
7260,5402727.146
7265,8511955.125
7272,5377990.479
7274,5704921.546
7284,5969305.212
7285,11388113.92
7292,4185114.062
7300,3893993.475
7319,3954210.177
7325,8603583.323
7344,3132637.553
7350,3062575.236
7358,5379446.232
7370,4323051.1
7377,9633946.683
7388,5984786.74
7392,4984858.423
7399,5063658.197
7408,9638994.51
7409,8091452.626
7433,2772359.533
7453,10841689.71
7465,4865002.561
7484,2306072.481
7507,9769812.007
7517,3053491.481
7525,5106550.918
7562,7685413.63
7601,4408815.594
7602,3805295.935
7626,6918746.497
7645,5070753.033
7680,4924664.072
7710,3029329.005
7712,6692407.584
7729,2739176.326
7739,8501825.814
7744,3347011.936
7750,4119458.82
7758,7719814.884
7778,7420285.446
7810,5508117.685
7817,6233671.888
7833,12666296.38
7841,1152437.74
7846,5473571.345
7857,4829104.37
7875,3600961.883
7880,4164974.548
7889,3482193.309
7890,3890569.431
7895,2482117.497
7997,7003557.396
8043,3941227.617
8072,5623771.031
8170,8492680.581
8174,4936928.689
8176,5260129.17
8235,5700734.293
8246,3730419.351
8258,8686542.903
8285,5453088.523
8287,5837553.282
8302,5203109.465
8315,6073446.475
8316,7874581.279
8332,9054952.749
8358,6651637.035
8375,3662524.65
8386,5950654.626
8397,6309043.233
8426,6636970.842
8445,3803876.832
8482,4977064.247
8500,2999739.686
8502,3001612.36
8505,8736659.118
8518,8083923.52
8523,3675788.899
8539,3453058.987
8544,5635094.59
8545,2487806.805
8567,5803527.112
8593,4295743.62
8601,6432962.772
8607,3182045.453
8646,4286716.388
8688,4068899.595
8705,5645034.243
8715,5779703.194
8732,4880227.544
8743,4657624.492
8746,4300703.093
8753,5749388.394
8754,11340778.81
8757,4101261.625
8762,4441811.589
8770,4137208.669
8775,3820713.689
8786,6137052.204
8818,5098450.221
8847,2995161.744
8850,5200146.102
8863,5468958.416
8864,9428448.68
8871,6957547.44
8872,9343734.423
8879,5246204.864
8881,6799846.384
8889,4660741.712
8911,4508375.666
8920,3853798.169
8930,6766384.788
8934,6009193.501
8943,5336500.509
8947,6219891.556
8965,3374041.828
8974,8170961.192
8977,5609949.653
8980,3349085.521
8996,10589299.27
9001,8058734.951
9010,5354074.256
9018,5521870.739
9022,10730629.76
9034,11282509.18
9035,11269986.15
9051,3873962.773
9056,7554809.083
9072,6771961.623
9075,9819173.874
9076,4418017.816
9080,4149434.178
9082,5617141.501
9085,5026013.627
9120,7521540.199
9143,1220158.733
9158,4305179.566
9159,4318152.66
9180,5691141.322
9186,3007202.18
9190,5497412.099
9194,8436961.388
9196,6282153.929
9197,7931795.672
9201,3994543.513
9204,8308678.232
9207,3701523.349
9248,2703512.576
9255,1650025.378
9258,3385712.622
9267,10493065.26
9269,6321051.472
9273,5565195.568
9280,7485409.987
9288,5461829.526
9290,10680585.81
9294,3338653.499
9299,5766355.876
9331,8031110.666
9335,4142488.536
9336,2645412.164
9349,7118723.106
9360,5424913.254
9363,7737705.643
9374,6848230.47
9395,11010589.43
9499,5793277.747
9502,4093112.851
9536,4401011.811
9539,8204091.811
9542,9231094.653
9558,4988832.215
9562,5131368.373
9576,6463429.81
9600,6714371.714
9616,4940802.362
9627,3462149.389
9651,11377603.12
9695,5201803.702
9728,5641412.394
9757,2900920.393
9765,8426059.374
9766,3971744.957
9777,5199797.591
9798,4029182.473
9844,3654786.792
9881,6468166.549
9888,5332727.933
9910,6018379.84
9937,7383128.256
9953,8989996.443
9956,6426840.916
9963,4440190.376
9971,5586181.891
10019,4622178.466
10020,8592818.809
10047,5142030.939
10048,5588600.789
10090,4440512.486
10095,7124249.922
10097,16145936.7
10101,6220414.296
10168,6401261.563
10185,3993986.66
10191,3606893.653
10195,2939810.837
10202,10988643.91
10203,5698250.843
10235,8729910.738
10246,4448390.104
10253,6050045.483
10257,3229158.687
10292,7601129.313
10294,7349157.473
10299,11727723.33
10351,8105169.458
10352,10479135.12
10359,7706823.653
10370,6875344.925
10380,10550040.63
10388,9237231.611
10409,9950166.904
10411,4564277.918
10413,5098227.203
10419,1787658.892
10420,2893861.994
10440,3937605.08
10443,6789191.297
10447,7811952.728
10454,4024620.854
10455,6999627.195
10466,4553599.767
10470,5762587.929
10475,5723038.308
10493,3632987.658
10494,2689273.24
10513,6096464.32
10521,6464410.366
10523,4687006.146
10537,5792063.521
10575,5713669.05
10577,5125212.209
10583,4250673.96
10598,3753149.68
10601,4160455.619
10608,6664102.109
10610,10978878.89
10625,6114656.082
10630,7875716.614
10633,5270786.532
10634,8560261.315
10635,8059115.828
10637,8126055.395
10643,3060027.799
10649,5179651.047
10652,3379331.736
10700,4532570.208
10701,9110777
10734,7470214.116
10739,4455181.692
10745,9401823.693
10746,7767896.314
10754,9474504.14
10759,7985381.848
10773,4244464.6
10776,10080963.37
10789,8182034.375
10809,4538892.593
10838,-242635.4612
10843,7174499.674
10846,5022786.884
10857,2615561.571
10862,11022310.14
10877,4724477.505
10880,8927206.762
10895,5120915.333
10905,3779477.788
10911,7709120.034
10921,5303489.965
10926,3789840.591
10928,5444804.908
10930,6918767.45
10932,12721074.48
10943,6817086.126
10962,4158255.903
10966,10042607.34
10969,5106542.716
10992,4523038.873
10996,829781.2543
10997,5279196.515
11000,9599534.568
11004,6979497.156
11006,4326480.857
11009,4391139.109
11043,6042396.997
11064,11865933.95
11087,8534870.551
11089,4203759.763
11092,6060205.727
11100,7587348.825
11120,3760878.637
11148,10055016.7
11155,7232285.313
11168,4401050.232
11172,12106331.68
11178,3332160.915
11208,7157595.753
11215,8872522.797
11225,2414341.742
11231,6492595.222
11235,7812490.739
11237,5030115.562
11250,5308012.83
11267,5344769.143
11277,5328599.941
11288,4776133.646
11298,5880719.607
11311,8438076.208
11316,7498650.015
11318,5357397.085
11320,4294028.372
11340,6377840.43
11357,9978473.868
11371,6180068.977
11372,4322498.211
11384,6681149.911
11392,7278264.961
11396,10069084.29
11404,10061802.49
11424,5625860.93
11428,4291451.356
11450,4998802.104
11452,3554708.913
11456,1857003.574
11462,5593245.142
11463,8323957.258
11474,7089627.51
11478,7400558.894
11506,6586021.304
11515,7337997.417
11527,3290078.678
11529,5934879.328
11535,3583290.739
11547,10914739.75
11552,7563692.533
11566,6142971.28
11567,5952720.436
11599,4128863.458
11603,5807115.449
11606,7527387.815
11614,5435003.418
11639,5144866.837
11661,5189234.154
11666,7026064.825
11684,2445857.922
11689,6254018.996
11693,7533953.347
11719,10275464.65
11720,7682412.307
11724,8436750.079
11726,7707533.353
11729,5670166.367
11732,3747674.051
11736,6079739.557
11738,4863089.253
11751,4105084.437
11762,4878986.293
11765,6896946.027
11773,3282760.053
11776,9432627.705
11779,7027135.409
11800,6264712.328
11808,3902046.498
11812,7709763.643
11823,9865637.693
11825,7513218.966
11829,6391250.991
11833,5653484.041
11844,5484110.173
11847,9375580.352
11871,8671485.466
11880,6823682.393
11884,15198188.4
11888,3946685.535
11890,4837627.613
11891,6559890.828
11900,3991399.829
11912,5665394.224
11934,10180262.45
11936,5406034.077
11941,5366523.96
11944,4561304.98
11947,2589120.329
11951,3293648.969
11952,7620454.482
11972,7421572.875
11973,819071.6836
11982,8986072.237
11990,7097209.008
11995,4377065.218
11996,7231065.091
12008,4247828.704
12036,8099061.48
12037,5550640.798
12039,11129618.4
12048,5550539.573
12049,5059903.492
12058,7700611.692
12069,4275498.66
12075,7500765.512
12089,5887022.381
12091,3365952.021
12102,6909268.573
12106,6095391.803
12113,8857988.308
12123,5001058.857
12133,4740412.966
12143,3465518.834
12149,9783755.527
12197,5041787.044
12202,4908850.149
12225,4776031.004
12234,9947921.909
12235,4200599.058
12236,3811716.536
12237,6407932.014
12242,7405871.556
12254,6983919.607
12273,6272442.5
12289,4312691.986
12290,3027080.523
12292,6665804.843
12294,4372512.633
12299,5374300.856
12307,5446487.048
12312,4967193.862
12326,5692837.228
12331,7091553.302
12332,9318530.281
12341,5647100.134
12364,6136459.295
12376,6076493.224
12381,8723652.178
12383,3822105.866
12388,5982083.556
12390,5468182.608
12391,4952875.63
12398,3831746.731
12408,4854316.41
12409,8009161.139
12432,4855474.759
12472,9287104.88
12473,5780059.364
12478,5191395.62
12481,7107151.217
12499,3162643.48
12530,7708492.422
12532,10717665.08
12534,4623462.154
12535,8712458.469
12538,8084522.874
12547,3311961.367
12564,4978697.463
