"id","timestamp","month","day","year","monthYear","price_doc"
6760,2013-03-25,"03","25","2013","201303",5759600
6761,2013-03-25,"03","25","2013","201303",3600000
6764,2013-03-25,"03","25","2013","201303",5600000
6771,2013-03-26,"03","26","2013","201303",6627200
6776,2013-03-26,"03","26","2013","201303",6124067
6781,2013-03-26,"03","26","2013","201303",7200000
6785,2013-03-26,"03","26","2013","201303",12500000
6787,2013-03-26,"03","26","2013","201303",5750000
6788,2013-03-26,"03","26","2013","201303",4900000
6790,2013-03-26,"03","26","2013","201303",3312960
6793,2013-03-26,"03","26","2013","201303",4554240
6795,2013-03-26,"03","26","2013","201303",4600000
6800,2013-03-26,"03","26","2013","201303",8000000
6808,2013-03-26,"03","26","2013","201303",1005000
6815,2013-03-27,"03","27","2013","201303",4500000
6822,2013-03-27,"03","27","2013","201303",6714400
6838,2013-03-27,"03","27","2013","201303",6000000
6839,2013-03-27,"03","27","2013","201303",4438680
6841,2013-03-27,"03","27","2013","201303",3781000
6845,2013-03-27,"03","27","2013","201303",5150000
6851,2013-03-28,"03","28","2013","201303",2000000
6853,2013-03-28,"03","28","2013","201303",4554240
6858,2013-03-28,"03","28","2013","201303",5000000
6865,2013-03-28,"03","28","2013","201303",3938000
6866,2013-03-28,"03","28","2013","201303",6240910
6872,2013-03-28,"03","28","2013","201303",7600000
6885,2013-03-29,"03","29","2013","201303",4323840
6886,2013-03-29,"03","29","2013","201303",5967500
6888,2013-03-29,"03","29","2013","201303",4600320
6890,2013-03-29,"03","29","2013","201303",3658060
6891,2013-03-29,"03","29","2013","201303",5100000
6894,2013-03-29,"03","29","2013","201303",4112800
6896,2013-03-29,"03","29","2013","201303",6500000
6899,2013-03-29,"03","29","2013","201303",3580000
6909,2013-04-01,"04","01","2013","201304",8293740
6912,2013-04-01,"04","01","2013","201304",20900000
6913,2013-04-01,"04","01","2013","201304",4133333
6917,2013-04-01,"04","01","2013","201304",2000000
6919,2013-04-01,"04","01","2013","201304",2000000
6923,2013-04-01,"04","01","2013","201304",3258980
6926,2013-04-01,"04","01","2013","201304",9800000
6928,2013-04-01,"04","01","2013","201304",4300000
6930,2013-04-01,"04","01","2013","201304",7566000
6939,2013-04-01,"04","01","2013","201304",1000000
6943,2013-04-01,"04","01","2013","201304",3262300
6944,2013-04-01,"04","01","2013","201304",5796000
6945,2013-04-01,"04","01","2013","201304",5967500
6946,2013-04-01,"04","01","2013","201304",6450000
6959,2013-04-02,"04","02","2013","201304",7100000
6966,2013-04-02,"04","02","2013","201304",3536340
6967,2013-04-02,"04","02","2013","201304",5397700
6969,2013-04-02,"04","02","2013","201304",5766600
6972,2013-04-02,"04","02","2013","201304",6200000
6975,2013-04-02,"04","02","2013","201304",3578650
6976,2013-04-02,"04","02","2013","201304",6372900
6980,2013-04-03,"04","03","2013","201304",3444000
6983,2013-04-03,"04","03","2013","201304",5851250
6984,2013-04-03,"04","03","2013","201304",6477010
6986,2013-04-03,"04","03","2013","201304",4650000
6987,2013-04-03,"04","03","2013","201304",5717800
6988,2013-04-03,"04","03","2013","201304",5998300
6989,2013-04-03,"04","03","2013","201304",7579575
6990,2013-04-03,"04","03","2013","201304",7000000
6994,2013-04-03,"04","03","2013","201304",3444000
6995,2013-04-03,"04","03","2013","201304",1000000
7000,2013-04-03,"04","03","2013","201304",5406690
7003,2013-04-03,"04","03","2013","201304",4431360
7006,2013-04-03,"04","03","2013","201304",5828900
7007,2013-04-03,"04","03","2013","201304",5100000
7009,2013-04-03,"04","03","2013","201304",4438680
7010,2013-04-03,"04","03","2013","201304",5770800
7012,2013-04-03,"04","03","2013","201304",3157000
7014,2013-04-03,"04","03","2013","201304",4454420
7019,2013-04-03,"04","03","2013","201304",2500000
7020,2013-04-03,"04","03","2013","201304",6600000
7024,2013-04-03,"04","03","2013","201304",4600320
7026,2013-04-03,"04","03","2013","201304",4095840
7027,2013-04-03,"04","03","2013","201304",4197600
7028,2013-04-03,"04","03","2013","201304",4438680
7029,2013-04-03,"04","03","2013","201304",5406690
7030,2013-04-03,"04","03","2013","201304",5500000
7035,2013-04-03,"04","03","2013","201304",5600000
7042,2013-04-04,"04","04","2013","201304",9826000
7057,2013-04-04,"04","04","2013","201304",6200000
7058,2013-04-04,"04","04","2013","201304",4438680
7060,2013-04-04,"04","04","2013","201304",2000000
7062,2013-04-04,"04","04","2013","201304",3399800
7065,2013-04-04,"04","04","2013","201304",4600320
7066,2013-04-04,"04","04","2013","201304",3280320
7067,2013-04-04,"04","04","2013","201304",5990000
7070,2013-04-05,"04","05","2013","201304",2739800
7077,2013-04-05,"04","05","2013","201304",5130000
7086,2013-04-05,"04","05","2013","201304",3469400
7091,2013-04-05,"04","05","2013","201304",4437750
7092,2013-04-05,"04","05","2013","201304",4835000
7093,2013-04-05,"04","05","2013","201304",6179260
7094,2013-04-05,"04","05","2013","201304",4400000
7095,2013-04-05,"04","05","2013","201304",5300000
7099,2013-04-06,"04","06","2013","201304",5796000
7103,2013-04-06,"04","06","2013","201304",4074959
7109,2013-04-06,"04","06","2013","201304",5600000
7111,2013-04-06,"04","06","2013","201304",4234060
7112,2013-04-06,"04","06","2013","201304",13500000
7119,2013-04-08,"04","08","2013","201304",6240910
7131,2013-04-08,"04","08","2013","201304",6400000
7142,2013-04-09,"04","09","2013","201304",4129650
7144,2013-04-09,"04","09","2013","201304",5288640
7146,2013-04-09,"04","09","2013","201304",5467000
7149,2013-04-09,"04","09","2013","201304",5967500
7159,2013-04-09,"04","09","2013","201304",3883862
7167,2013-04-09,"04","09","2013","201304",5500000
7169,2013-04-09,"04","09","2013","201304",4554240
7173,2013-04-09,"04","09","2013","201304",4788000
7177,2013-04-09,"04","09","2013","201304",8857120
7183,2013-04-09,"04","09","2013","201304",3220400
7194,2013-04-10,"04","10","2013","201304",3421000
7201,2013-04-10,"04","10","2013","201304",5936700
7206,2013-04-10,"04","10","2013","201304",3276000
7207,2013-04-10,"04","10","2013","201304",6837600
7208,2013-04-10,"04","10","2013","201304",2910400
7209,2013-04-10,"04","10","2013","201304",8500000
7210,2013-04-10,"04","10","2013","201304",5750000
7215,2013-04-10,"04","10","2013","201304",7350000
7218,2013-04-11,"04","11","2013","201304",5300000
7227,2013-04-11,"04","11","2013","201304",6240910
7230,2013-04-11,"04","11","2013","201304",5750000
7238,2013-04-11,"04","11","2013","201304",4438680
7243,2013-04-11,"04","11","2013","201304",4868500
7250,2013-04-11,"04","11","2013","201304",3880800
7256,2013-04-12,"04","12","2013","201304",6200000
7260,2013-04-12,"04","12","2013","201304",6450000
7262,2013-04-12,"04","12","2013","201304",4588500
7264,2013-04-12,"04","12","2013","201304",4313908
7265,2013-04-12,"04","12","2013","201304",8857120
7266,2013-04-12,"04","12","2013","201304",6109730
7270,2013-04-12,"04","12","2013","201304",4740450
7272,2013-04-12,"04","12","2013","201304",6800000
7273,2013-04-12,"04","12","2013","201304",3444000
7274,2013-04-12,"04","12","2013","201304",1000000
7284,2013-04-13,"04","13","2013","201304",5500000
7285,2013-04-13,"04","13","2013","201304",20500000
7286,2013-04-13,"04","13","2013","201304",4419450
7292,2013-04-13,"04","13","2013","201304",4300000
7293,2013-04-13,"04","13","2013","201304",4509729
7298,2013-04-15,"04","15","2013","201304",5288640
7300,2013-04-15,"04","15","2013","201304",4350000
7308,2013-04-15,"04","15","2013","201304",4095840
7313,2013-04-15,"04","15","2013","201304",4550000
7319,2013-04-15,"04","15","2013","201304",5900000
7320,2013-04-15,"04","15","2013","201304",4600320
7322,2013-04-15,"04","15","2013","201304",4419450
7325,2013-04-15,"04","15","2013","201304",8872880
7333,2013-04-15,"04","15","2013","201304",5397700
7340,2013-04-16,"04","16","2013","201304",5467000
7344,2013-04-16,"04","16","2013","201304",4300000
7346,2013-04-16,"04","16","2013","201304",4595500
7350,2013-04-16,"04","16","2013","201304",4500000
7351,2013-04-16,"04","16","2013","201304",5909400
7352,2013-04-16,"04","16","2013","201304",5867200
7353,2013-04-16,"04","16","2013","201304",5474280
7355,2013-04-16,"04","16","2013","201304",5397700
7356,2013-04-16,"04","16","2013","201304",5397700
7358,2013-04-16,"04","16","2013","201304",5300000
7360,2013-04-16,"04","16","2013","201304",4419450
7362,2013-04-16,"04","16","2013","201304",5364100
7364,2013-04-16,"04","16","2013","201304",6207320
7369,2013-04-16,"04","16","2013","201304",5789900
7370,2013-04-16,"04","16","2013","201304",5600000
7377,2013-04-16,"04","16","2013","201304",10400000
7388,2013-04-17,"04","17","2013","201304",11000000
7392,2013-04-17,"04","17","2013","201304",1000000
7399,2013-04-17,"04","17","2013","201304",4300000
7408,2013-04-17,"04","17","2013","201304",8300000
7409,2013-04-17,"04","17","2013","201304",7990000
7416,2013-04-17,"04","17","2013","201304",3938000
7418,2013-04-18,"04","18","2013","201304",4438680
7421,2013-04-18,"04","18","2013","201304",4554240
7426,2013-04-18,"04","18","2013","201304",4510470
7430,2013-04-18,"04","18","2013","201304",4687200
7433,2013-04-18,"04","18","2013","201304",5000000
7439,2013-04-18,"04","18","2013","201304",5897600
7453,2013-04-18,"04","18","2013","201304",12500000
7457,2013-04-19,"04","19","2013","201304",3450000
7465,2013-04-19,"04","19","2013","201304",1200000
7476,2013-04-19,"04","19","2013","201304",4324400
7483,2013-04-20,"04","20","2013","201304",3955200
7484,2013-04-20,"04","20","2013","201304",1000000
7491,2013-04-20,"04","20","2013","201304",4579200
7492,2013-04-20,"04","20","2013","201304",4600320
7498,2013-04-22,"04","22","2013","201304",3365320
7504,2013-04-22,"04","22","2013","201304",6627200
7507,2013-04-22,"04","22","2013","201304",9300000
7509,2013-04-22,"04","22","2013","201304",5805800
7517,2013-04-22,"04","22","2013","201304",4950000
7519,2013-04-22,"04","22","2013","201304",5288640
7520,2013-04-22,"04","22","2013","201304",5430300
7523,2013-04-22,"04","22","2013","201304",6684000
7525,2013-04-22,"04","22","2013","201304",5900000
7534,2013-04-22,"04","22","2013","201304",3999886
7538,2013-04-23,"04","23","2013","201304",8713862
7541,2013-04-23,"04","23","2013","201304",6710800
7544,2013-04-23,"04","23","2013","201304",6627200
7554,2013-04-23,"04","23","2013","201304",5920400
7555,2013-04-23,"04","23","2013","201304",6798960
7559,2013-04-23,"04","23","2013","201304",5005000
7562,2013-04-23,"04","23","2013","201304",8850000
7566,2013-04-23,"04","23","2013","201304",4112800
7575,2013-04-24,"04","24","2013","201304",2719200
7583,2013-04-24,"04","24","2013","201304",4383750
7593,2013-04-24,"04","24","2013","201304",4710100
7601,2013-04-24,"04","24","2013","201304",6000000
7602,2013-04-24,"04","24","2013","201304",4600000
7606,2013-04-24,"04","24","2013","201304",5867200
7610,2013-04-24,"04","24","2013","201304",3409000
7622,2013-04-25,"04","25","2013","201304",5897600
7623,2013-04-25,"04","25","2013","201304",4419450
7624,2013-04-25,"04","25","2013","201304",3190000
7626,2013-04-25,"04","25","2013","201304",6550000
7628,2013-04-25,"04","25","2013","201304",3421000
7632,2013-04-25,"04","25","2013","201304",3998610
7637,2013-04-25,"04","25","2013","201304",3855750
7645,2013-04-26,"04","26","2013","201304",4800000
7654,2013-04-26,"04","26","2013","201304",5123643
7667,2013-04-26,"04","26","2013","201304",5016000
7672,2013-04-27,"04","27","2013","201304",4419450
7674,2013-04-27,"04","27","2013","201304",6477010
7680,2013-04-27,"04","27","2013","201304",5400000
7695,2013-04-29,"04","29","2013","201304",3578650
7705,2013-04-29,"04","29","2013","201304",3036000
7710,2013-04-29,"04","29","2013","201304",5200000
7712,2013-04-30,"04","30","2013","201304",8700000
7720,2013-04-30,"04","30","2013","201304",4794000
7729,2013-04-30,"04","30","2013","201304",4800000
7739,2013-04-30,"04","30","2013","201304",8500000
7744,2013-04-30,"04","30","2013","201304",6250000
7750,2013-05-04,"05","04","2013","201305",3900000
7758,2013-05-04,"05","04","2013","201305",7500000
7765,2013-05-06,"05","06","2013","201305",6240910
7767,2013-05-06,"05","06","2013","201305",6300400
7771,2013-05-06,"05","06","2013","201305",5185571
7772,2013-05-06,"05","06","2013","201305",4554240
7778,2013-05-06,"05","06","2013","201305",7200000
7787,2013-05-06,"05","06","2013","201305",5016000
7794,2013-05-06,"05","06","2013","201305",3542440
7810,2013-05-07,"05","07","2013","201305",5850000
7817,2013-05-08,"05","08","2013","201305",5850000
7819,2013-05-08,"05","08","2013","201305",4129650
7824,2013-05-08,"05","08","2013","201305",3600000
7833,2013-05-08,"05","08","2013","201305",13679680
7841,2013-05-08,"05","08","2013","201305",3900000
7842,2013-05-08,"05","08","2013","201305",5397700
7843,2013-05-08,"05","08","2013","201305",4112800
7846,2013-05-08,"05","08","2013","201305",5700000
7857,2013-05-11,"05","11","2013","201305",5900000
7862,2013-05-13,"05","13","2013","201305",3811200
7873,2013-05-13,"05","13","2013","201305",3917760
7874,2013-05-13,"05","13","2013","201305",5241600
7875,2013-05-13,"05","13","2013","201305",1000000
7876,2013-05-13,"05","13","2013","201305",5288640
7880,2013-05-13,"05","13","2013","201305",6400000
7889,2013-05-13,"05","13","2013","201305",8300000
7890,2013-05-14,"05","14","2013","201305",1300000
7891,2013-05-14,"05","14","2013","201305",6240910
7895,2013-05-14,"05","14","2013","201305",5150000
7896,2013-05-14,"05","14","2013","201305",6627200
7899,2013-05-14,"05","14","2013","201305",3738075
7902,2013-05-14,"05","14","2013","201305",4419450
7912,2013-05-14,"05","14","2013","201305",3171000
7917,2013-05-14,"05","14","2013","201305",4501100
7926,2013-05-15,"05","15","2013","201305",3928500
7932,2013-05-15,"05","15","2013","201305",3844800
7940,2013-05-15,"05","15","2013","201305",4437750
7941,2013-05-15,"05","15","2013","201305",4868500
7948,2013-05-16,"05","16","2013","201305",4554240
7949,2013-05-16,"05","16","2013","201305",3330980
7950,2013-05-16,"05","16","2013","201305",4600320
7962,2013-05-16,"05","16","2013","201305",5962320
7963,2013-05-16,"05","16","2013","201305",4419450
7970,2013-05-16,"05","16","2013","201305",6627200
7974,2013-05-16,"05","16","2013","201305",3399660
7977,2013-05-17,"05","17","2013","201305",4095840
7979,2013-05-17,"05","17","2013","201305",5386450
7989,2013-05-17,"05","17","2013","201305",3276000
7990,2013-05-17,"05","17","2013","201305",4112800
7992,2013-05-17,"05","17","2013","201305",5430300
7995,2013-05-17,"05","17","2013","201305",4090000
7997,2013-05-17,"05","17","2013","201305",11000000
8003,2013-05-18,"05","18","2013","201305",5005000
8014,2013-05-20,"05","20","2013","201305",4416600
8017,2013-05-20,"05","20","2013","201305",5759600
8023,2013-05-20,"05","20","2013","201305",6683600
8040,2013-05-21,"05","21","2013","201305",2937600
8042,2013-05-21,"05","21","2013","201305",3782662
8043,2013-05-21,"05","21","2013","201305",5000000
8054,2013-05-21,"05","21","2013","201305",5397700
8055,2013-05-21,"05","21","2013","201305",3503310
8061,2013-05-22,"05","22","2013","201305",5406690
8062,2013-05-22,"05","22","2013","201305",5406690
8064,2013-05-22,"05","22","2013","201305",5867200
8066,2013-05-22,"05","22","2013","201305",6399400
8072,2013-05-22,"05","22","2013","201305",5600000
8080,2013-05-22,"05","22","2013","201305",5761996
8082,2013-05-22,"05","22","2013","201305",3564000
8086,2013-05-23,"05","23","2013","201305",4095840
8087,2013-05-23,"05","23","2013","201305",6054950
8090,2013-05-23,"05","23","2013","201305",4389000
8119,2013-05-24,"05","24","2013","201305",8157700
8127,2013-05-24,"05","24","2013","201305",6127000
8148,2013-05-27,"05","27","2013","201305",4419450
8150,2013-05-27,"05","27","2013","201305",5406690
8152,2013-05-27,"05","27","2013","201305",4940760
8155,2013-05-27,"05","27","2013","201305",4095840
8160,2013-05-27,"05","27","2013","201305",4121629
8161,2013-05-27,"05","27","2013","201305",5836600
8170,2013-05-28,"05","28","2013","201305",8500000
8171,2013-05-28,"05","28","2013","201305",4168500
8174,2013-05-28,"05","28","2013","201305",7150000
8176,2013-05-28,"05","28","2013","201305",6200000
8190,2013-05-28,"05","28","2013","201305",6477010
8199,2013-05-29,"05","29","2013","201305",3914999
8200,2013-05-29,"05","29","2013","201305",5677200
8201,2013-05-29,"05","29","2013","201305",5406690
8205,2013-05-29,"05","29","2013","201305",6300400
8206,2013-05-29,"05","29","2013","201305",5343000
8211,2013-05-29,"05","29","2013","201305",3483200
8213,2013-05-29,"05","29","2013","201305",5975200
8224,2013-05-29,"05","29","2013","201305",4168500
8231,2013-05-30,"05","30","2013","201305",4554240
8235,2013-05-30,"05","30","2013","201305",3357000
8237,2013-05-30,"05","30","2013","201305",3912300
8238,2013-05-30,"05","30","2013","201305",6177010
8239,2013-05-30,"05","30","2013","201305",3841809
8240,2013-05-30,"05","30","2013","201305",5362650
8241,2013-05-30,"05","30","2013","201305",4112800
8242,2013-05-30,"05","30","2013","201305",3020000
8244,2013-05-30,"05","30","2013","201305",5480000
8246,2013-05-30,"05","30","2013","201305",4550000
8258,2013-05-30,"05","30","2013","201305",12100000
8260,2013-05-31,"05","31","2013","201305",2992000
8261,2013-05-31,"05","31","2013","201305",4347000
8269,2013-05-31,"05","31","2013","201305",3372600
8285,2013-06-01,"06","01","2013","201306",7700000
8287,2013-06-02,"06","02","2013","201306",7300000
8292,2013-06-03,"06","03","2013","201306",6477010
8302,2013-06-03,"06","03","2013","201306",7000000
8313,2013-06-04,"06","04","2013","201306",5900000
8315,2013-06-04,"06","04","2013","201306",5548000
8316,2013-06-04,"06","04","2013","201306",7300000
8320,2013-06-04,"06","04","2013","201306",5406690
8325,2013-06-04,"06","04","2013","201306",2851200
8332,2013-06-05,"06","05","2013","201306",9456000
8339,2013-06-05,"06","05","2013","201306",5406690
8351,2013-06-05,"06","05","2013","201306",4554240
8354,2013-06-06,"06","06","2013","201306",4074000
8358,2013-06-06,"06","06","2013","201306",3000000
8367,2013-06-06,"06","06","2013","201306",3172200
8371,2013-06-06,"06","06","2013","201306",4806012
8375,2013-06-07,"06","07","2013","201306",5230000
8386,2013-06-07,"06","07","2013","201306",6200000
8397,2013-06-07,"06","07","2013","201306",7450000
8426,2013-06-10,"06","10","2013","201306",5900000
8445,2013-06-11,"06","11","2013","201306",5400000
8457,2013-06-11,"06","11","2013","201306",4491600
8465,2013-06-11,"06","11","2013","201306",3581820
8472,2013-06-11,"06","11","2013","201306",5564090
8482,2013-06-13,"06","13","2013","201306",1000000
8483,2013-06-13,"06","13","2013","201306",4940760
8500,2013-06-14,"06","14","2013","201306",4350000
8502,2013-06-14,"06","14","2013","201306",6000000
8505,2013-06-14,"06","14","2013","201306",8800000
8509,2013-06-14,"06","14","2013","201306",6477010
8518,2013-06-15,"06","15","2013","201306",8500000
8519,2013-06-15,"06","15","2013","201306",6595300
8523,2013-06-15,"06","15","2013","201306",5400000
8539,2013-06-17,"06","17","2013","201306",6300000
8544,2013-06-18,"06","18","2013","201306",7400000
8545,2013-06-18,"06","18","2013","201306",3900000
8556,2013-06-18,"06","18","2013","201306",3930300
8564,2013-06-19,"06","19","2013","201306",3483200
8567,2013-06-19,"06","19","2013","201306",5700000
8569,2013-06-19,"06","19","2013","201306",3780000
8571,2013-06-19,"06","19","2013","201306",3855750
8583,2013-06-19,"06","19","2013","201306",5362560
8585,2013-06-19,"06","19","2013","201306",13699950
8588,2013-06-20,"06","20","2013","201306",3383500
8593,2013-06-20,"06","20","2013","201306",4850000
8601,2013-06-20,"06","20","2013","201306",7050000
8607,2013-06-20,"06","20","2013","201306",4600000
8622,2013-06-22,"06","22","2013","201306",4415440
8626,2013-06-22,"06","22","2013","201306",11140350
8634,2013-06-24,"06","24","2013","201306",5358600
8646,2013-06-24,"06","24","2013","201306",6100000
8647,2013-06-24,"06","24","2013","201306",2956800
8657,2013-06-24,"06","24","2013","201306",3940200
8664,2013-06-25,"06","25","2013","201306",4009600
8669,2013-06-25,"06","25","2013","201306",3850900
8673,2013-06-25,"06","25","2013","201306",5942680
8677,2013-06-25,"06","25","2013","201306",3627911
8682,2013-06-25,"06","25","2013","201306",3912300
8688,2013-06-25,"06","25","2013","201306",6400000
8705,2013-06-26,"06","26","2013","201306",7400000
8707,2013-06-26,"06","26","2013","201306",5320482
8712,2013-06-26,"06","26","2013","201306",3522852
8715,2013-06-26,"06","26","2013","201306",11300000
8727,2013-06-26,"06","26","2013","201306",6500000
8732,2013-06-26,"06","26","2013","201306",5450000
8743,2013-06-27,"06","27","2013","201306",990000
8746,2013-06-27,"06","27","2013","201306",4800000
8753,2013-06-27,"06","27","2013","201306",3500000
8754,2013-06-27,"06","27","2013","201306",12332970
8757,2013-06-27,"06","27","2013","201306",4900000
8762,2013-06-27,"06","27","2013","201306",7600000
8770,2013-06-28,"06","28","2013","201306",4125000
8775,2013-06-28,"06","28","2013","201306",5550000
8786,2013-06-28,"06","28","2013","201306",5800000
8801,2013-07-01,"07","01","2013","201307",5750000
8818,2013-07-01,"07","01","2013","201307",4780000
8833,2013-07-01,"07","01","2013","201307",3478200
8844,2013-07-02,"07","02","2013","201307",6477010
8847,2013-07-02,"07","02","2013","201307",1000000
8850,2013-07-02,"07","02","2013","201307",6900000
8854,2013-07-02,"07","02","2013","201307",5700000
8863,2013-07-02,"07","02","2013","201307",5900000
8864,2013-07-02,"07","02","2013","201307",8100000
8871,2013-07-02,"07","02","2013","201307",6296120
8872,2013-07-02,"07","02","2013","201307",2000000
8879,2013-07-03,"07","03","2013","201307",5900000
8881,2013-07-03,"07","03","2013","201307",6085035
8887,2013-07-03,"07","03","2013","201307",4023390
8889,2013-07-03,"07","03","2013","201307",2000000
8911,2013-07-03,"07","03","2013","201307",4700000
8916,2013-07-03,"07","03","2013","201307",3473000
8920,2013-07-03,"07","03","2013","201307",4700000
8930,2013-07-04,"07","04","2013","201307",7200000
8934,2013-07-04,"07","04","2013","201307",7300000
8938,2013-07-04,"07","04","2013","201307",3663900
8943,2013-07-04,"07","04","2013","201307",6000000
8946,2013-07-04,"07","04","2013","201307",6626250
8947,2013-07-04,"07","04","2013","201307",7200000
8965,2013-07-05,"07","05","2013","201307",4600000
8974,2013-07-05,"07","05","2013","201307",6500000
8977,2013-07-05,"07","05","2013","201307",1000000
8980,2013-07-05,"07","05","2013","201307",3000000
8996,2013-07-06,"07","06","2013","201307",10500000
9001,2013-07-06,"07","06","2013","201307",7387303
9008,2013-07-08,"07","08","2013","201307",3473000
9010,2013-07-08,"07","08","2013","201307",6500000
9018,2013-07-08,"07","08","2013","201307",6000000
9022,2013-07-08,"07","08","2013","201307",8800000
9034,2013-07-08,"07","08","2013","201307",10933000
9035,2013-07-08,"07","08","2013","201307",8318325
9042,2013-07-09,"07","09","2013","201307",5966400
9043,2013-07-09,"07","09","2013","201307",3738075
9051,2013-07-09,"07","09","2013","201307",8600000
9054,2013-07-09,"07","09","2013","201307",4389250
9056,2013-07-09,"07","09","2013","201307",2000000
9066,2013-07-09,"07","09","2013","201307",4498010
9072,2013-07-09,"07","09","2013","201307",7975000
9075,2013-07-09,"07","09","2013","201307",10000000
9076,2013-07-09,"07","09","2013","201307",5800000
9080,2013-07-09,"07","09","2013","201307",2850000
9082,2013-07-10,"07","10","2013","201307",1000000
9085,2013-07-10,"07","10","2013","201307",6550000
9120,2013-07-10,"07","10","2013","201307",6300000
9130,2013-07-11,"07","11","2013","201307",2500000
9143,2013-07-11,"07","11","2013","201307",4500000
9158,2013-07-12,"07","12","2013","201307",5800000
9159,2013-07-12,"07","12","2013","201307",5000000
9180,2013-07-12,"07","12","2013","201307",6300000
9186,2013-07-13,"07","13","2013","201307",2000000
9190,2013-07-13,"07","13","2013","201307",5700000
9194,2013-07-15,"07","15","2013","201307",4616521
9195,2013-07-15,"07","15","2013","201307",3613472
9196,2013-07-15,"07","15","2013","201307",6650000
9197,2013-07-15,"07","15","2013","201307",5300000
9201,2013-07-15,"07","15","2013","201307",5650000
9204,2013-07-15,"07","15","2013","201307",13500000
9207,2013-07-15,"07","15","2013","201307",4300000
9217,2013-07-16,"07","16","2013","201307",4040700
9218,2013-07-16,"07","16","2013","201307",3663900
9245,2013-07-16,"07","16","2013","201307",4179000
9248,2013-07-16,"07","16","2013","201307",1000000
9249,2013-07-16,"07","16","2013","201307",3978222
9255,2013-07-17,"07","17","2013","201307",4700000
9258,2013-07-17,"07","17","2013","201307",4300000
9259,2013-07-17,"07","17","2013","201307",13750000
9265,2013-07-17,"07","17","2013","201307",3391500
9267,2013-07-17,"07","17","2013","201307",11200000
9269,2013-07-17,"07","17","2013","201307",6500000
9273,2013-07-17,"07","17","2013","201307",5650000
9280,2013-07-17,"07","17","2013","201307",7111700
9288,2013-07-17,"07","17","2013","201307",2000000
9290,2013-07-17,"07","17","2013","201307",3196725
9294,2013-07-17,"07","17","2013","201307",6900000
9298,2013-07-18,"07","18","2013","201307",5480000
9299,2013-07-18,"07","18","2013","201307",5950000
9322,2013-07-18,"07","18","2013","201307",3329694
9323,2013-07-18,"07","18","2013","201307",8835000
9325,2013-07-18,"07","18","2013","201307",5579521
9329,2013-07-18,"07","18","2013","201307",5400000
9331,2013-07-18,"07","18","2013","201307",5950000
9335,2013-07-18,"07","18","2013","201307",5500000
9336,2013-07-18,"07","18","2013","201307",4500000
9349,2013-07-19,"07","19","2013","201307",7300000
9360,2013-07-20,"07","20","2013","201307",5000000
9363,2013-07-20,"07","20","2013","201307",7032280
9366,2013-07-22,"07","22","2013","201307",5939304
9373,2013-07-22,"07","22","2013","201307",3320000
9374,2013-07-22,"07","22","2013","201307",7100000
9375,2013-07-22,"07","22","2013","201307",3509000
9376,2013-07-22,"07","22","2013","201307",3509000
9387,2013-07-23,"07","23","2013","201307",6035095
9391,2013-07-23,"07","23","2013","201307",5959900
9392,2013-07-23,"07","23","2013","201307",3176250
9395,2013-07-23,"07","23","2013","201307",14100000
9396,2013-07-23,"07","23","2013","201307",3170452
9417,2013-07-24,"07","24","2013","201307",5888740
9418,2013-07-24,"07","24","2013","201307",4321730
9427,2013-07-24,"07","24","2013","201307",5894876
9434,2013-07-24,"07","24","2013","201307",7332000
9445,2013-07-25,"07","25","2013","201307",5005000
9484,2013-07-27,"07","27","2013","201307",4790870
9485,2013-07-27,"07","27","2013","201307",3000000
9499,2013-07-29,"07","29","2013","201307",3046392
9502,2013-07-29,"07","29","2013","201307",5000000
9504,2013-07-29,"07","29","2013","201307",4088070
9509,2013-07-29,"07","29","2013","201307",7822560
9518,2013-07-30,"07","30","2013","201307",3133900
9536,2013-07-31,"07","31","2013","201307",5200000
9539,2013-07-31,"07","31","2013","201307",7500000
9542,2013-07-31,"07","31","2013","201307",5534820
9547,2013-07-31,"07","31","2013","201307",5337320
9557,2013-08-01,"08","01","2013","201308",5570000
9558,2013-08-01,"08","01","2013","201308",3000000
9562,2013-08-01,"08","01","2013","201308",7750000
9576,2013-08-01,"08","01","2013","201308",6600000
9582,2013-08-02,"08","02","2013","201308",4859400
9600,2013-08-02,"08","02","2013","201308",9000000
9610,2013-08-03,"08","03","2013","201308",3369685
9616,2013-08-03,"08","03","2013","201308",5750000
9619,2013-08-05,"08","05","2013","201308",4074959
9620,2013-08-05,"08","05","2013","201308",4940760
9626,2013-08-05,"08","05","2013","201308",4565500
9627,2013-08-05,"08","05","2013","201308",4500000
9634,2013-08-05,"08","05","2013","201308",5180390
9651,2013-08-06,"08","06","2013","201308",11734502
9656,2013-08-06,"08","06","2013","201308",3176250
9658,2013-08-06,"08","06","2013","201308",6790000
9661,2013-08-06,"08","06","2013","201308",3546400
9679,2013-08-07,"08","07","2013","201308",5818280
9683,2013-08-07,"08","07","2013","201308",5074720
9691,2013-08-07,"08","07","2013","201308",6300400
9695,2013-08-07,"08","07","2013","201308",5200000
9708,2013-08-08,"08","08","2013","201308",3218600
9710,2013-08-08,"08","08","2013","201308",3369685
9717,2013-08-08,"08","08","2013","201308",4919090
9728,2013-08-08,"08","08","2013","201308",6500000
9744,2013-08-09,"08","09","2013","201308",3978222
9757,2013-08-12,"08","12","2013","201308",5150000
