"","row","column","cor","p"
"1046","indust_part","ID_railroad_station_walk",0.0468410146675763,0.0000645177606337644
"351","X16_29_all","X0_13_all",0.0465612494096072,0.0000713446089377623
"1381","full_sq","big_road2_km",0.0462204612370902,0.0000805843671107809
"2212","id","office_km",0.0460174760712662,0.0000866137108872511
"298","full_all","X0_17_all",0.0458956259781125,0.0000904351755348642
"1546","max_floor","big_market_km",0.0455095700431157,0.000103621199396553
"1587","ID_railroad_station_walk","big_market_km",0.0450408591247676,0.000122070363427262
"632","timestamp","metro_min_avto",0.0448091131187965,0.000132296929092668
"1831","id","stadium_km",0.0445477459574504,0.000144797373512695
"223","preschool_quota","full_all",0.0443792420845482,0.000153437241291687
"198","kitch_sq","big_market_raion",0.0442303174479299,0.000161474882446555
"931","build_count_block","industrial_km",0.0437550938760251,0.000189852638719401
"704","id","metro_min_walk",0.0437052086504592,0.000193089184288286
"742","id","metro_km_walk",0.0437052086495064,0.000193089184350459
"952","max_floor","railroad_station_walk_km",0.0436384269096654,0.000197503177562286
"996","max_floor","railroad_station_walk_min",0.0436384268980116,0.000197503178340774
"2147","timestamp","shopping_centers_km",0.0426223931188315,0.000277500803501862
"434","build_count_block","build_count_frame",0.0426010720246165,0.000279466800998218
"124","life_sq","university_top_20_raion",0.0425800767299086,0.000281415502478177
"566","floor","build_count_1971.1995",0.0423889834381709,0.000299746606922113
"359","kitch_sq","build_count_block",0.0420698026059714,0.000332878802268066
"2097","university_top_20_raion","workplaces_km",0.0418542218107079,0.000357162842596459
"1448","university_top_20_raion","railroad_km",0.0417365741674345,0.000371104140758138
"325","X0_17_all","X16_29_all",0.0416278302332142,0.000384441164686944
"1433","timestamp","railroad_km",0.0411905127938099,0.0004427296886238
"953","num_room","railroad_station_walk_km",0.0407408872837354,0.000511182401163435
"997","num_room","railroad_station_walk_min",0.04074088727699,0.000511182402260779
"1129","id","railroad_station_avto_min",0.0404252396339305,0.000564998148645079
"1276","id","kremlin_km",0.0400254762130063,0.000640730317235105
"1083","timestamp","railroad_station_avto_km",0.0399779326493254,0.000650339919949117
"2232","big_market_raion","office_km",0.0398839433018478,0.000669732780312238
"409","full_sq","build_count_frame",0.0398755681763132,0.000671486655147602
"1087","max_floor","railroad_station_avto_km",0.0396662548598444,0.000716731278719962
"667","id","metro_km_avto",0.0393708977143398,0.000785406139644396
"313","preschool_quota","X16_29_all",0.0393610047793216,0.000787808759023623
"937","build_count_1946.1970","industrial_km",0.0390720359734373,0.000861071196500696
"2239","build_count_block","office_km",0.0388048484720457,0.000934383423079721
"2382","build_count_after_1995","price_doc",0.0383809084851507,0.00106265924196514
"598","full_sq","build_count_after_1995",0.0383466573888311,0.0010737037361559
"1379","id","big_road2_km",0.0380940146157482,0.00115850820550478
"157","life_sq","office_raion",0.0377955680130474,0.00126664520568509
"631","id","metro_min_avto",0.0375199294446942,0.00137471973576719
"1545","floor","big_market_km",0.0372905455199351,0.0014710735474357
"1487","timestamp","bus_terminal_avto_km",0.0371640075103749,0.00152685249282847
"2146","id","shopping_centers_km",0.0362471985306474,0.00199289725715879
"1134","max_floor","railroad_station_avto_min",0.0358140760715852,0.00225566300333568
"1547","num_room","big_market_km",0.0357535185768194,0.0022948309127373
"1586","railroad_station_walk_min","big_market_km",0.035645219834655,0.00236643378201151
"1585","railroad_station_walk_km","big_market_km",0.0356452198254437,0.00236643378818746
"1088","num_room","railroad_station_avto_km",0.0355268495223584,0.00244703048744355
"451","healthcare_centers_raion","build_count_brick",0.0350116202942696,0.00282792705060997
"479","children_school","build_count_before_1920",0.034898969781425,0.00291810572527096
"489","X7_14_all","build_count_before_1920",0.034898969781425,0.00291810572527096
"383","floor","build_count_wood",0.0345861442400764,0.00318245986982579
"3","timestamp","full_sq",0.0344590368594459,0.0032959719818193
"1281","max_floor","kremlin_km",0.034225669686137,0.00351402332584305
"187","healthcare_centers_raion","railroad_terminal_raion",0.0342084869710276,0.00353058582481758
"822","timestamp","park_km",0.0341388140089952,0.00359847415350245
"1551","indust_part","big_market_km",0.0340046372099249,0.00373256847719472
"1307","build_count_before_1920","kremlin_km",0.0332986088317169,0.0045159246272517
"935","build_count_before_1920","industrial_km",0.0332850543816408,0.00453232276511883
"2","id","full_sq",0.0327772334186767,0.00518691618070699
"1438","num_room","railroad_km",0.032443728068372,0.00566208461967976
"1572","build_count_before_1920","big_market_km",0.0323371155744897,0.00582206251013728
"38","timestamp","green_zone_part",0.0322262406401857,0.00599274745654421
"1432","id","railroad_km",0.0321012153876312,0.00619061283719757
"889","build_count_block","green_zone_km",0.0317077507253699,0.00685226767365688
"568","num_room","build_count_1971.1995",0.031579508169605,0.00708126254925556
"20","floor","num_room",0.0314785094210443,0.00726642032548286
"2047","build_count_brick","university_km",0.0313071324246487,0.00759055808310527
"139","full_sq","shopping_centers_raion",0.0310084008975594,0.00818667209613921
"1377","public_transport_station_min_walk","big_road1_km",0.0300825486411569,0.0103091621253335
"1376","public_transport_station_km","big_road1_km",0.0300825486281636,0.0103091621582718
"1082","id","railroad_station_avto_km",0.0297971100819942,0.0110557537015143
"42","max_floor","green_zone_part",0.0296672514437984,0.0114110284945927
"910","num_room","industrial_km",0.0294863212185932,0.0119229129049607
"896","build_count_1971.1995","green_zone_km",0.0294265373688456,0.0120964713248104
"1463","build_count_before_1920","railroad_km",0.029420607637614,0.0121138073617142
"992","timestamp","railroad_station_walk_min",0.0290979455840225,0.0130909579991387
"948","timestamp","railroad_station_walk_km",0.0290979455836041,0.0130909580004497
"1486","id","bus_terminal_avto_km",0.0290160708039878,0.0133497352106675
"178","num_room","railroad_terminal_raion",0.0288606216344143,0.0138535195804135
"1135","num_room","railroad_station_avto_min",0.0281448947293062,0.0163958591653288
"37","id","green_zone_part",0.0278894607302739,0.0173977437070849
"1598","timestamp","market_shop_km",0.0271313589952756,0.0206938806379169
"1491","max_floor","bus_terminal_avto_km",0.0271304136058974,0.0206983095466202
"1583","green_zone_km","big_market_km",0.0268087847772526,0.0222538405841979
"2171","X16_29_all","shopping_centers_km",0.026585795699218,0.0233910852185373
"61","max_floor","children_preschool",0.0261847252023702,0.0255638120993233
"237","max_floor","X0_6_all",0.0261847252023702,0.0255638120993233
"5","timestamp","life_sq",0.0260935626373234,0.0260813385309278
"1515","build_count_frame","bus_terminal_avto_km",0.0260492305901163,0.0263362655606487
"1573","build_count_1921.1945","big_market_km",0.025830204575561,0.0276275802334811
"2021","floor","university_km",0.0257574570672261,0.0280683889769993
"1602","max_floor","market_shop_km",0.0257326307065117,0.0282202034569154
"308","kitch_sq","X16_29_all",0.0251476313747364,0.0320078213180066
"282","max_floor","X0_17_all",0.0248473346574841,0.0341159145996555
"424","shopping_centers_raion","build_count_frame",0.0247455937501359,0.0348565465589168
"501","floor","build_count_1921.1945",0.0243870541662448,0.0375769555275665
"1437","max_floor","railroad_km",0.0242940857045626,0.038311152035553
"224","children_school","full_all",0.0242611874706793,0.0385738623110292
"275","full_all","X7_14_all",0.0242611874706793,0.0385738623110292
"125","floor","university_top_20_raion",0.0241996483572837,0.0390693962523696
"331","max_floor","X0_13_all",0.0241941921540718,0.0391135911817888
"821","id","park_km",0.0241221277137452,0.0397013030424938
"43","num_room","green_zone_part",0.0240420712746511,0.0403629610372347
"218","kitch_sq","full_all",0.0233585379488489,0.0464022795511445
"2255","industrial_km","office_km",0.0233068935140258,0.0468879708644332
"166","preschool_quota","office_raion",0.0229898875487926,0.0499638452649087
"179","kitch_sq","railroad_terminal_raion",0.0228776250134579,0.0510929090765582
"1897","max_floor","basketball_km",0.0228324396534947,0.0515533444163849
"156","full_sq","office_raion",0.022687749229341,0.0530511479382541
"2376","build_count_frame","price_doc",0.0226539906417325,0.0534057914088342
"2242","build_count_brick","office_km",0.0226424888960535,0.0535270717198619
"1439","kitch_sq","railroad_km",0.0225571424770807,0.0544342105057587
"84","max_floor","children_school",0.0225457253338763,0.0545565290328986
"259","max_floor","X7_14_all",0.0225457253338763,0.0545565290328986
"2167","full_all","shopping_centers_km",0.0223848299971136,0.0563048076970714
"1492","num_room","bus_terminal_avto_km",0.0223442079739549,0.0567535031510755
"1601","floor","market_shop_km",0.0217465882250229,0.0637054788628788
"909","max_floor","industrial_km",0.0214160503440784,0.067843415220761
"601","max_floor","build_count_after_1995",0.0212441636712652,0.0700810955002042
"2022","max_floor","university_km",0.021107472157198,0.0719035116123461
"26","floor","kitch_sq",0.0209214262097788,0.0744461165338195
"548","railroad_terminal_raion","build_count_1946.1970",0.0206024274328059,0.0789763501908607
"208","shopping_centers_raion","big_market_raion",0.0205590432768697,0.0796094329965595
"314","children_school","X16_29_all",0.0198876087952229,0.0899435249300737
"324","X7_14_all","X16_29_all",0.0198876087952229,0.0899435249300737
"991","id","railroad_station_walk_min",0.0198638617671205,0.0903279081019392
"947","id","railroad_station_walk_km",0.0198638617664033,0.0903279081135673
"35","num_room","raion_popul",0.0198418838383019,0.0906848320635638
"1625","build_count_wood","market_shop_km",0.0193890790417799,0.0982940341970331
"1838","kitch_sq","stadium_km",0.0191962487715504,0.101685526750243
"112","num_room","healthcare_centers_raion",0.0175658827653747,0.134210266838678
"2133","big_road1_km","workplaces_km",0.0173341490396479,0.139423156547815
"1597","id","market_shop_km",0.0172588453948065,0.141150257075534
"170","university_top_20_raion","office_raion",0.0171188420559246,0.144404890974674
"85","num_room","children_school",0.0169357719400568,0.148747068737113
"260","num_room","X7_14_all",0.0169357719400568,0.148747068737113
"4","id","life_sq",0.0166021260129709,0.156916065863194
"283","num_room","X0_17_all",0.0164929980069731,0.159660468212897
"908","floor","industrial_km",0.0161227512836181,0.169242294177097
"471","max_floor","build_count_before_1920",0.0161030274137137,0.169764582762704
"1054","office_raion","ID_railroad_station_walk",0.0160646116157091,0.170785300625153
"332","num_room","X0_13_all",0.014918400640732,0.203392143250196
"1696","green_zone_km","fitness_km",0.014769624071428,0.207936312642002
"72","max_floor","preschool_quota",0.0146890120389994,0.210429025150934
"572","indust_part","build_count_1971.1995",0.0142052550080496,0.225842826582844
"1921","build_count_frame","basketball_km",0.0140318187266084,0.231560553817301
"906","full_sq","industrial_km",0.0139344829950716,0.234814117913573
"62","num_room","children_preschool",0.0136288940205509,0.245238667517315
"238","num_room","X0_6_all",0.0136288940205509,0.245238667517315
"1034","industrial_km","railroad_station_walk_min",0.0127663995529393,0.276396450098437
"990","industrial_km","railroad_station_walk_km",0.0127663995459964,0.276396450359653
"1354","build_count_block","big_road1_km",0.0126286964467403,0.28161040548314
"34","max_floor","raion_popul",0.0123424407535778,0.292661465394892
"904","id","industrial_km",0.0119963273170315,0.306407305617004
"954","kitch_sq","railroad_station_walk_km",0.011918416439203,0.309559570580075
"998","kitch_sq","railroad_station_walk_min",0.0119184164247136,0.3095595711683
"1493","kitch_sq","bus_terminal_avto_km",0.0116461107633839,0.320744727537127
"1804","build_count_1946.1970","ice_rink_km",0.0116266592928668,0.321553691920901
"1896","floor","basketball_km",0.011449718236497,0.328973572796308
"442","num_room","build_count_brick",0.011319055207942,0.334523472107805
"882","big_market_raion","green_zone_km",0.0111315647594276,0.342591875182225
"159","max_floor","office_raion",0.0107400227210767,0.359838746835803
"499","full_sq","build_count_1921.1945",0.0107066956556782,0.36133151766018
"381","full_sq","build_count_wood",0.0104312608455508,0.373816868366892
"827","num_room","park_km",0.0104031116952168,0.375107720266903
"1502","university_top_20_raion","bus_terminal_avto_km",0.00984830158706176,0.401109019146786
"567","max_floor","build_count_1971.1995",0.00974586173920204,0.406025586132601
"963","university_top_20_raion","railroad_station_walk_km",0.0094433472158616,0.420753191326323
"1007","university_top_20_raion","railroad_station_walk_min",0.00944334721430294,0.420753191403004
"73","num_room","preschool_quota",0.00851050347002688,0.468096068369045
"1959","max_floor","public_healthcare_km",0.00832363411083698,0.477922528330998
"2380","build_count_1946.1970","price_doc",0.00816775886300516,0.486204679179346
"174","full_sq","railroad_terminal_raion",0.00812175609824451,0.488663700396693
"879","shopping_centers_raion","green_zone_km",0.00810540488984716,0.489539345746226
"111","max_floor","healthcare_centers_raion",0.00789414864470205,0.500928165095333
"1098","university_top_20_raion","railroad_station_avto_km",0.00781357493054818,0.505308585685243
"2307","build_count_wood","big_church_km",0.00779813952405773,0.506150033670485
"108","full_sq","healthcare_centers_raion",0.00779790307761015,0.506162929075028
"2175","build_count_frame","shopping_centers_km",0.00717918325680576,0.540489636375296
"637","num_room","metro_min_avto",0.00713893367874811,0.5427623529609
"2367","big_market_raion","price_doc",0.00710638926029296,0.544603467552478
"1588","railroad_station_avto_km","big_market_km",0.00705860216423343,0.547312506427602
"485","railroad_terminal_raion","build_count_before_1920",0.00705237540925732,0.547665989899864
"590","build_count_wood","build_count_1971.1995",0.00662061221639241,0.572448068674214
"476","indust_part","build_count_before_1920",0.00617896937481434,0.598335162095304
"129","raion_popul","university_top_20_raion",0.00614502473831686,0.600346638974133
"133","preschool_quota","university_top_20_raion",0.00613265173186104,0.601080592846422
"195","floor","big_market_raion",0.00600559087703569,0.608641029081993
"1743","build_count_before_1920","swim_pool_km",0.00590636734211258,0.614574344044996
"602","num_room","build_count_after_1995",0.00567110133057052,0.628743273907189
"2152","num_room","shopping_centers_km",0.00538537613105202,0.646136322636986
"1145","university_top_20_raion","railroad_station_avto_min",0.00511891938646236,0.662532841175611
"384","max_floor","build_count_wood",0.00501255315184414,0.669124127027054
"468","full_sq","build_count_before_1920",0.0046811730094689,0.689821051352287
"636","max_floor","metro_min_avto",0.00437650851150566,0.709056751394297
"413","num_room","build_count_frame",0.00430634584792033,0.713513574432201
"121","id","university_top_20_raion",0.00429884666455331,0.713990514187985
"438","full_sq","build_count_brick",0.00399202548717993,0.733597878018933
"1835","floor","stadium_km",0.00369030522389439,0.753050281221966
"502","max_floor","build_count_1921.1945",0.00365647834850326,0.755241222382365
"441","max_floor","build_count_brick",0.00350054365445145,0.765366212497916
"1589","railroad_station_avto_min","big_market_km",0.00306453836335338,0.79388479399753
"1898","num_room","basketball_km",0.00260571584887311,0.824195573977125
"2086","max_floor","workplaces_km",0.0025542205601887,0.827614785666225
"1836","max_floor","stadium_km",0.00252266263253665,0.829711805721277
"673","num_room","metro_km_avto",0.00238352308810172,0.838971883712975
"1595","railroad_km","big_market_km",0.00175445078341397,0.881098599026342
"748","num_room","metro_km_walk",0.00159125927415913,0.892087154666816
"710","num_room","metro_min_walk",0.00159125927324557,0.892087154728391
"1548","kitch_sq","big_market_km",0.0015762414624185,0.893099458813912
"1960","num_room","public_healthcare_km",0.00137677757890859,0.906560584851215
"1629","build_count_1921.1945","market_shop_km",0.00134740965588042,0.90854488744221
"1052","university_top_20_raion","ID_railroad_station_walk",0.00114979629750091,0.921911259585566
"1560","railroad_terminal_raion","big_market_km",0.00103772875874416,0.929501453246959
"1787","university_top_20_raion","ice_rink_km",0.000806130511178724,0.945206870624719
"8","timestamp","floor",0.000755034296986475,0.948674952533665
"1718","num_room","swim_pool_km",0.000549325852378924,0.962646285527418
"122","timestamp","university_top_20_raion",0.000452075474097488,0.969255607492977
"905","timestamp","industrial_km",-0.0000662254743227762,0.995495099221922
"2311","build_count_1921.1945","big_church_km",-0.000323806925139316,0.97797613973624
"787","num_room","school_km",-0.000354546694917167,0.975885970698112
"2284","max_floor","big_church_km",-0.000751095131596678,0.948942358919006
"578","university_top_20_raion","build_count_1971.1995",-0.000753847574965575,0.948755511389106
"1542","timestamp","big_market_km",-0.00120437360212598,0.918217337110852
"831","indust_part","park_km",-0.00134451957911525,0.908740192315639
"1706","big_road1_km","fitness_km",-0.00192825414718947,0.869420654999658
"177","max_floor","railroad_terminal_raion",-0.00198745273862955,0.86544942935233
"1332","max_floor","big_road1_km",-0.00223330604118282,0.848994242485565
"583","full_all","build_count_1971.1995",-0.00226611072473214,0.84680339797553
"132","children_preschool","university_top_20_raion",-0.00243217585826057,0.835731318070791
"248","university_top_20_raion","X0_6_all",-0.00243217585826057,0.835731318070791
"196","max_floor","big_market_raion",-0.00250913600169884,0.830611020924456
"1193","university_top_20_raion","public_transport_station_km",-0.00252262188306746,0.829714514305657
"1242","university_top_20_raion","public_transport_station_min_walk",-0.00252262192578828,0.829714511466038
"903","park_km","green_zone_km",-0.00271204046223267,0.817146389483272
"1268","green_zone_km","public_transport_station_min_walk",-0.00291454632013909,0.803761783934044
"1219","green_zone_km","public_transport_station_km",-0.00291454634072889,0.803761782576012
"749","kitch_sq","metro_km_walk",-0.00302617862798481,0.796407711381472
"711","kitch_sq","metro_min_walk",-0.00302617863104425,0.796407711180168
"1384","max_floor","big_road2_km",-0.0031005029449996,0.791521362027714
"158","floor","office_raion",-0.00314961698968334,0.788296902316823
"1776","max_floor","ice_rink_km",-0.0032605918305236,0.781024548430727
"826","max_floor","park_km",-0.00343461943129135,0.769658933589322
"2224","preschool_quota","office_km",-0.00351606082077983,0.764356838064288
"881","railroad_terminal_raion","green_zone_km",-0.003629785328117,0.756971500725821
"491","X16_29_all","build_count_before_1920",-0.00402954626176861,0.731190471689761
"638","kitch_sq","metro_min_avto",-0.00412414497627891,0.72513261668256
"2310","build_count_before_1920","big_church_km",-0.00415690520418531,0.723038717757001
"1327","id","big_road1_km",-0.00420032234352046,0.720266866716687
"317","university_top_20_raion","X16_29_all",-0.00456117369639509,0.697374416739317
"516","railroad_terminal_raion","build_count_1921.1945",-0.00488909658541433,0.676806519303725
"786","max_floor","school_km",-0.00490020061762861,0.676114150611536
"293","university_top_20_raion","X0_17_all",-0.00508786052886887,0.664454820461973
"1333","num_room","big_road1_km",-0.00510673978619386,0.663286273354042
"140","life_sq","shopping_centers_raion",-0.00539360825485486,0.645632430197207
"672","max_floor","metro_km_avto",-0.00546716395012936,0.641137287688771
"1873","green_zone_km","stadium_km",-0.00564168758060812,0.630524519821013
"189","shopping_centers_raion","railroad_terminal_raion",-0.00566020293436729,0.629403010763665
"1777","num_room","ice_rink_km",-0.00574205026258249,0.624455626095542
"1068","build_count_1921.1945","ID_railroad_station_walk",-0.00580796957880846,0.620483289187898
"175","life_sq","railroad_terminal_raion",-0.00586624898064315,0.616980527303048
"2285","num_room","big_church_km",-0.00587887478095877,0.616222823177244
"2069","big_road1_km","university_km",-0.00589851146070118,0.615045191783698
"2218","num_room","office_km",-0.00605499015802875,0.605696617947832
"1282","num_room","kremlin_km",-0.00620232319100504,0.596953049802969
"512","healthcare_centers_raion","build_count_1921.1945",-0.00645661632986421,0.581998569862072
"866","floor","green_zone_km",-0.00663017336048503,0.571893567104345
"674","kitch_sq","metro_km_avto",-0.00671517269947848,0.566975260080635
"2378","build_count_before_1920","price_doc",-0.00710059170080245,0.544931774440631
"191","id","big_market_raion",-0.0071046062585647,0.544704425738399
"342","university_top_20_raion","X0_13_all",-0.00721862914178148,0.538266926479755
"136","healthcare_centers_raion","university_top_20_raion",-0.00758182294731478,0.518019444148164
"1717","max_floor","swim_pool_km",-0.00789423727719662,0.500923357658825
"227","university_top_20_raion","full_all",-0.00834005973289517,0.47705429671526
"1593","big_road1_km","big_market_km",-0.00860960252261579,0.462930723897138
"1383","floor","big_road2_km",-0.00870574825592462,0.457949830088867
"481","healthcare_centers_raion","build_count_before_1920",-0.00880055879705313,0.453067686887858
"828","kitch_sq","park_km",-0.00897055319864785,0.444388044569278
"1840","green_zone_part","stadium_km",-0.00905514488579731,0.440104526549181
"587","X16_29_all","build_count_1971.1995",-0.00916466784684977,0.434593887228473
"1329","full_sq","big_road1_km",-0.00947978490403391,0.418962826325202
"23","timestamp","kitch_sq",-0.00953246538087701,0.416382310234598
"597","timestamp","build_count_after_1995",-0.0095998676625641,0.413094367741462
"192","timestamp","big_market_raion",-0.00962263065811256,0.411987451439405
"7","id","floor",-0.00978479808335399,0.404152624746994
"197","num_room","big_market_raion",-0.00996652251194836,0.395479693826893
"379","id","build_count_wood",-0.0100843811641556,0.389915397132995
"1183","num_room","public_transport_station_km",-0.010113055513377,0.388568867398742
"1232","num_room","public_transport_station_min_walk",-0.0101130555447137,0.388568865928741
"1172","industrial_km","railroad_station_avto_min",-0.0103994302761098,0.37527674463173
"1574","build_count_1946.1970","big_market_km",-0.0106855430550942,0.362280986383545
"2112","build_count_before_1920","workplaces_km",-0.0107605310253472,0.358922075597153
"58","full_sq","children_preschool",-0.010811165024858,0.356665151022127
"234","full_sq","X0_6_all",-0.010811165024858,0.356665151022127
"497","id","build_count_1921.1945",-0.0110332677880108,0.346871242540844
"1328","timestamp","big_road1_km",-0.0111117036466595,0.343453798929988
"46","id","indust_part",-0.0114626825238153,0.328426188329968
"1632","build_count_after_1995","market_shop_km",-0.0115050943878477,0.326639582519771
"747","max_floor","metro_km_walk",-0.0115377115775076,0.325269881207136
"709","max_floor","metro_min_walk",-0.0115377115796545,0.325269881117105
"380","timestamp","build_count_wood",-0.0120562579094885,0.303997042795423
"596","id","build_count_after_1995",-0.0121559659530644,0.300014998999528
"47","timestamp","indust_part",-0.0122429840331183,0.296568295587489
"134","children_school","university_top_20_raion",-0.0123530687800582,0.292246031074689
"270","university_top_20_raion","X7_14_all",-0.0123530687800582,0.292246031074689
"1541","id","big_market_km",-0.0124932949873678,0.286801876600427
"279","full_sq","X0_17_all",-0.012646819529965,0.280920410414744
"2389","green_zone_km","price_doc",-0.0132851491116202,0.257347823099257
"498","timestamp","build_count_1921.1945",-0.0134868810129347,0.250192040314373
"328","full_sq","X0_13_all",-0.0135817330531858,0.246875942294958
"1042","num_room","ID_railroad_station_walk",-0.0137576459927965,0.240807646565902
"877","healthcare_centers_raion","green_zone_km",-0.0141061751591755,0.229096758914576
"2151","max_floor","shopping_centers_km",-0.014152746739013,0.227563145988331
"2087","num_room","workplaces_km",-0.0141564173088139,0.227442585025103
"522","X16_29_all","build_count_1921.1945",-0.0143590351848357,0.220858003731367
"22","id","kitch_sq",-0.0145478814895625,0.214845034460982
"50","floor","indust_part",-0.0147302393743527,0.20915149185457
"1484","big_road1_km","railroad_km",-0.0148297139344237,0.2060921701882
"1133","floor","railroad_station_avto_min",-0.0148762821559198,0.204671193790404
"1764","big_road1_km","swim_pool_km",-0.0150249509686214,0.200182430816972
"1296","big_market_raion","kremlin_km",-0.0151488169007039,0.196497768226456
"2379","build_count_1921.1945","price_doc",-0.015306041722438,0.19189262482649
"1603","num_room","market_shop_km",-0.0154190987891399,0.188630551035745
"81","full_sq","children_school",-0.0155653415392065,0.184471854228886
"256","full_sq","X7_14_all",-0.0155653415392065,0.184471854228886
"487","full_all","build_count_before_1920",-0.0157650211309175,0.178903682504068
"41","floor","green_zone_part",-0.0157747105890094,0.178636701602761
"594","build_count_1921.1945","build_count_1971.1995",-0.0158511034842031,0.176542161518701
"878","university_top_20_raion","green_zone_km",-0.0159482746181911,0.173904436697965
"1043","kitch_sq","ID_railroad_station_walk",-0.0162838480041632,0.165021477788225
"1367","school_km","big_road1_km",-0.0165668096665089,0.157800276796678
"394","healthcare_centers_raion","build_count_wood",-0.0165802676265799,0.157462887563115
"425","office_raion","build_count_frame",-0.0166937572326372,0.154639422597814
"1923","build_count_before_1920","basketball_km",-0.0173129128380477,0.139908557181613
"1089","kitch_sq","railroad_station_avto_km",-0.0173545433551069,0.138958220134878
"867","max_floor","green_zone_km",-0.0174318932362977,0.137205691322819
"188","university_top_20_raion","railroad_terminal_raion",-0.0175163960627667,0.135310631390353
"1490","floor","bus_terminal_avto_km",-0.0179875881491251,0.125112122305911
"518","full_all","build_count_1921.1945",-0.0180714637098968,0.123361219021985
"106","id","healthcare_centers_raion",-0.0181573953566893,0.121587291633872
"211","id","full_all",-0.0186389630687736,0.112012508796356
"2023","num_room","university_km",-0.0188165939273014,0.108634695657307
"301","id","X16_29_all",-0.0189598882958896,0.105968966483674
"1086","floor","railroad_station_avto_km",-0.018972577283909,0.10573543300861
"1283","kitch_sq","kremlin_km",-0.0192185300454937,0.101288947411274
"1125","industrial_km","railroad_station_avto_km",-0.0195586621650148,0.0953866173887583
"1385","num_room","big_road2_km",-0.0196877131834373,0.0932205713377456
"1064","build_count_wood","ID_railroad_station_walk",-0.0197967578834193,0.0914212375359278
"874","preschool_quota","green_zone_km",-0.0199864007247799,0.0883585292538689
"2217","max_floor","office_km",-0.0202107524298162,0.084842643566085
"1231","max_floor","public_transport_station_min_walk",-0.0202622176069048,0.0840522827604917
"1182","max_floor","public_transport_station_km",-0.0202622176420377,0.0840522822229894
"2179","build_count_1946.1970","shopping_centers_km",-0.0204262487874802,0.08157290860481
"1562","full_all","big_market_km",-0.0205390566761624,0.0799024718779755
"2368","full_all","price_doc",-0.0210895723565958,0.0721450061820188
"869","kitch_sq","green_zone_km",-0.0210983663076803,0.0720262800224933
"466","id","build_count_before_1920",-0.0212842955833129,0.0695532982699971
"612","university_top_20_raion","build_count_after_1995",-0.0212936286068301,0.0694310232798696
"1331","floor","big_road1_km",-0.0214753306937941,0.0670854431964192
"2375","build_count_wood","price_doc",-0.0219355160996065,0.0614354551818328
"230","railroad_terminal_raion","full_all",-0.021958147349871,0.0611680813799393
"868","num_room","green_zone_km",-0.0220494247991891,0.0600994585567916
"172","id","railroad_terminal_raion",-0.0221186206906528,0.0592997067232148
"320","railroad_terminal_raion","X16_29_all",-0.0222359888618162,0.0579633885280972
"2372","X16_29_all","price_doc",-0.0222423276890509,0.0578919345550772
"1802","build_count_before_1920","ice_rink_km",-0.0222756832753182,0.057517141029076
"107","timestamp","healthcare_centers_raion",-0.0227754801335901,0.0521386994566124
"371","railroad_terminal_raion","build_count_block",-0.0227773618057865,0.052119273714208
"2006","big_road1_km","public_healthcare_km",-0.0228720248809685,0.0511497864379993
"474","raion_popul","build_count_before_1920",-0.0229903291385695,0.0499594456761829
"217","num_room","full_all",-0.023024524731186,0.0496197375659433
"307","num_room","X16_29_all",-0.0231310454991936,0.0485739233268685
"410","life_sq","build_count_frame",-0.0231629951027637,0.0482638753475271
"306","max_floor","X16_29_all",-0.0236038854535459,0.0441523681828233
"467","timestamp","build_count_before_1920",-0.0236643060011322,0.0436126425074317
"173","timestamp","railroad_terminal_raion",-0.0240308175900392,0.0404567168151952
"216","max_floor","full_all",-0.0241454995929631,0.0395098812044274
"321","big_market_raion","X16_29_all",-0.024151726664014,0.0394590122017724
"1436","floor","railroad_km",-0.0243129592654674,0.0381611240126429
"2374","build_count_block","price_doc",-0.0244025885583787,0.0374554509612093
"446","indust_part","build_count_brick",-0.0249196593092173,0.0335976355035141
"1837","num_room","stadium_km",-0.0249350083069059,0.0334885147733051
"1912","big_market_raion","basketball_km",-0.0254717809081197,0.0298585483533493
"1566","X16_29_all","big_market_km",-0.0256235043887953,0.0288959342912158
"1664","indust_part","fitness_km",-0.0258297146630185,0.0276305287451319
"1682","build_count_wood","fitness_km",-0.025896800675008,0.0272292921496438
"1559","office_raion","big_market_km",-0.0262589102535561,0.0251492445923658
"154","id","office_raion",-0.0263811409897122,0.0244788721723721
"900","metro_min_walk","green_zone_km",-0.0266781927854603,0.0229138805074096
"901","metro_km_walk","green_zone_km",-0.0266781927951965,0.0229138804575739
"1022","build_count_before_1920","railroad_station_walk_min",-0.0268754474824932,0.0219233311443743
"978","build_count_before_1920","railroad_station_walk_km",-0.0268754474825964,0.0219233311438658
"1659","max_floor","fitness_km",-0.0272490571461961,0.0201489077996579
"352","id","build_count_block",-0.0272525469649763,0.0201329419979275
"1078","green_zone_km","ID_railroad_station_walk",-0.0275197566385557,0.0189427867451304
"589","build_count_block","build_count_1971.1995",-0.027862592711831,0.0175061847989819
"1615","office_raion","market_shop_km",-0.0280330511226518,0.0168281301144788
"204","children_school","big_market_raion",-0.0282377719489307,0.0160443361201659
"274","big_market_raion","X7_14_all",-0.0282377719489307,0.0160443361201659
"51","max_floor","indust_part",-0.0283883518543636,0.0154884855317956
"1197","big_market_raion","public_transport_station_km",-0.0285776092221988,0.0148139398966896
