id,price_doc,price_doc_predicted,ln(a+1),ln(pi+1),(ln(pi+1)-ln(a+1)),(ln(pi+1)-ln(a+1))^2
17880,6900000,7521507.226,15.74703211,15.83327724,0.086245123,0.007438221
28983,7650000,7520950.482,15.85021634,15.83320321,-0.017013122,0.000289446
25739,2000000,7520372.395,14.50865824,15.83312635,1.32446811,1.754215774
18098,7200000,7518318.381,15.78959172,15.83285318,0.043261462,0.001871554
11082,6453991,7517849.193,15.68020941,15.83279078,0.152581364,0.023281073
17397,2000000,7516872.778,14.50865824,15.83266089,1.32400265,1.752983017
27390,2000000,7516652.516,14.50865824,15.83263159,1.323973347,1.752905424
22713,8700000,7516154.708,15.9788337,15.83256536,-0.146268342,0.021394428
27170,6400000,7515658.833,15.6718087,15.83249938,0.160690675,0.025821493
9353,7880000,7515058.971,15.87983859,15.83241956,-0.047419027,0.002248564
21480,6690000,7514714.245,15.71612458,15.83237369,0.116249107,0.013513855
26931,6350000,7514457.095,15.66396553,15.83233947,0.16837394,0.028349784
26425,6552000,7513696.513,15.69528106,15.83223825,0.136957191,0.018757272
25545,5500000,7513484.404,15.52025883,15.83221002,0.311951186,0.097313542
11825,6600000,7513218.966,15.70258036,15.83217469,0.12959433,0.01679469
22032,7400000,7512275.965,15.81699069,15.83204917,0.015058476,0.000226758
25312,6007299,7512240.002,15.60848595,15.83204438,0.223558427,0.04997837
17734,7800000,7512122.23,15.86963442,15.8320287,-0.037605716,0.00141419
15195,7400000,7511914.456,15.81699069,15.83200105,0.015010352,0.000225311
3876,9300000,7511775.808,16.04552507,15.83198259,-0.213542478,0.04560039
20460,7400000,7511775.75,15.81699069,15.83198258,0.014991887,0.000224757
14271,3000000,7511457.163,14.91412318,15.83194017,0.917816988,0.842388023
7082,5800000,7511443.774,15.57336865,15.83193839,0.258569737,0.066858309
16542,5400000,7510818.951,15.5019097,15.8318552,0.329945502,0.108864034
23981,4638182,7510157.073,15.34983325,15.83176707,0.481933819,0.232260206
27065,6300000,7510151.248,15.65606035,15.8317663,0.175705946,0.03087258
5066,8751427,7509713.584,15.98472745,15.83170802,-0.153019427,0.023414945
19318,6500000,7509562.819,15.68731289,15.83168794,0.144375053,0.020844156
10331,6060000,7508099.447,15.61722052,15.83149306,0.214272532,0.045912718
4455,7050000,7507954.195,15.76853832,15.83147371,0.062935392,0.003960864
29102,6300000,7507335.6,15.65606035,15.83139131,0.175330964,0.030740947
5954,5000000,7507267.041,15.42494867,15.83138218,0.406433511,0.165188199
15816,7150000,7506785.901,15.78262305,15.83131809,0.048695035,0.002371206
24434,9350000,7506093.567,16.05088701,15.83122586,-0.219661151,0.048251021
14876,4000000,7506068.914,15.20180517,15.83122257,0.629417404,0.396166268
21098,7500000,7505935.167,15.83041371,15.83120475,0.000791043,6.25748E-07
16434,8175000,7504792.443,15.9165914,15.8310525,-0.085538897,0.007316903
15625,7682400,7504712.63,15.85444269,15.83104187,-0.023400821,0.000547598
11251,7400000,7504624.535,15.81699069,15.83103013,0.014039433,0.000197106
18794,8500000,7504576.088,15.95557684,15.83102367,-0.124553168,0.015513492
9003,2000000,7502734.398,14.50865824,15.83077823,1.322119993,1.748001276
22977,8000000,7502137.748,15.89495222,15.8306987,-0.06425352,0.004128515
14477,8000000,7501989.016,15.89495222,15.83067888,-0.064273346,0.004131063
25268,7419500,7501038.897,15.81962236,15.83055222,0.01092986,0.000119462
2531,6950000,7501033.58,15.75425236,15.83055151,0.076299152,0.005821561
12075,990000,7500765.512,13.80546123,15.83051577,2.025054543,4.100845901
25803,6800000,7499569.048,15.73243332,15.83035625,0.097922933,0.009588901
15100,10500000,7499395.14,16.16688591,15.83033306,-0.33655285,0.113267821
20237,7400000,7499236.074,15.81699069,15.83031185,0.013321157,0.000177453
11316,7600000,7498650.015,15.84365894,15.8302337,-0.013425239,0.000180237
27146,1000000,7498051.576,13.81551156,15.83015389,2.01464233,4.058783719
9262,8300000,7496998.182,15.93176619,15.83001339,-0.101752804,0.010353633
27323,7713120,7495955.198,15.85843346,15.82987426,-0.028559203,0.000815628
10421,8950000,7495581.225,16.0071642,15.82982437,-0.177339834,0.031449417
4864,8300000,7495443.188,15.93176619,15.82980595,-0.101960241,0.010395891
19169,8700000,7495379.208,15.9788337,15.82979742,-0.149036282,0.022211813
13063,9200000,7495294.459,16.03471415,15.82978611,-0.204928041,0.041995502
27465,9350000,7495027.599,16.05088701,15.82975051,-0.221136503,0.048901353
4220,6750000,7494113.28,15.72505321,15.82962851,0.104575297,0.010935993
8928,6500000,7493698.77,15.68731289,15.82957319,0.142260306,0.020237995
1952,8600000,7493622.695,15.96727288,15.82956304,-0.137709835,0.018963999
8631,10700000,7492350.539,16.18575439,15.82939326,-0.35636113,0.126993255
11700,1000000,7491378.125,13.81551156,15.82926347,2.013751909,4.055196753
22524,6850000,7489433.697,15.73975936,15.82900388,0.089244522,0.007964585
11893,6850000,7489083.896,15.73975936,15.82895717,0.089197815,0.00795625
28046,2000000,7489035.216,14.50865824,15.82895067,1.320292433,1.743172108
17268,1000000,7488707.088,13.81551156,15.82890686,2.013395298,4.053760625
25638,8916432,7488467.264,16.00340654,15.82887483,-0.174531706,0.030461316
13435,6450000,7488309.117,15.67959084,15.82885371,0.149262868,0.022279404
14277,8000000,7487110.445,15.89495222,15.82869363,-0.066258598,0.004390202
8642,8000000,7486518.942,15.89495222,15.82861462,-0.066337604,0.004400678
9280,7111700,7485409.987,15.77725201,15.82846648,0.051214469,0.002622922
13021,8100000,7485210.312,15.90737474,15.82843981,-0.078934936,0.006230724
3745,13500000,7484977.616,16.41820032,15.82840872,-0.589791599,0.34785413
18534,6800000,7484568.665,15.73243332,15.82835408,0.095920764,0.009200793
22507,10200000,7484402.849,16.13789838,15.82833193,-0.30956645,0.095831387
19642,8000000,7483950.08,15.89495222,15.82827143,-0.066680795,0.004446328
22163,6300000,7483425.433,15.65606035,15.82820132,0.172140974,0.029632515
19552,5695200,7483074.837,15.55513445,15.82815447,0.273020025,0.074539934
1901,990000,7482970.626,13.80546123,15.82814055,2.022679315,4.091231612
14698,3000000,7482883.459,14.91412318,15.8281289,0.914005719,0.835406453
3337,5922450,7482408.945,15.59426094,15.82806548,0.233804542,0.054664564
1350,9200000,7482244.096,16.03471415,15.82804345,-0.206670699,0.042712778
8508,5856084,7481272.269,15.58299185,15.82791356,0.244921709,0.059986644
27002,5676039,7480875.913,15.55176436,15.82786058,0.276096213,0.076229119
14532,6700000,7480792.177,15.71761823,15.82784938,0.11023115,0.012150907
8685,7800000,7479750.732,15.86963442,15.82771016,-0.041924261,0.001757644
14885,7500000,7479218.57,15.83041371,15.82763901,-0.002774703,7.69898E-06
9508,5795944,7478998.083,15.57266909,15.82760953,0.254940435,0.064994626
25562,8050000,7478653.935,15.90118277,15.82756351,-0.073619261,0.005419796
20880,8200000,7478638.969,15.91964483,15.82756151,-0.092083323,0.008479338
651,9100000,7478343.794,16.02378508,15.82752204,-0.19626304,0.038519181
16636,6000000,7477747.765,15.60727019,15.82744234,0.220172144,0.048475773
992,9300000,7476814.063,16.04552507,15.82731747,-0.2182076,0.047614557
22437,2000000,7476731.525,14.50865824,15.82730643,1.318648188,1.738833043
15753,8000000,7476527.819,15.89495222,15.82727918,-0.067673044,0.004579641
8561,7300000,7476515.7,15.80338504,15.82727756,0.023892517,0.000570852
16776,9800000,7475724.679,16.09789305,15.82717175,-0.270721292,0.073290018
2753,8500000,7475598.511,15.95557684,15.82715488,-0.128421963,0.016492201
13101,7800000,7475477.019,15.86963442,15.82713862,-0.042495796,0.001805893
9227,8250000,7475112.241,15.92572388,15.82708983,-0.098634053,0.009728676
6453,6453216,7475063.487,15.68008932,15.8270833,0.14699398,0.02160723
23945,8500000,7474885.019,15.95557684,15.82705943,-0.12851741,0.016516725
1963,410000,7474312.333,12.92391488,15.82698281,2.903067934,8.427803427
18320,4890600,7473915.503,15.40282576,15.82692972,0.42410396,0.179864168
21649,4650000,7473208.001,15.35237799,15.82683505,0.474457057,0.225109499
12846,7300000,7473205.08,15.80338504,15.82683466,0.023449616,0.000549884
19857,6600000,7472465.441,15.70258036,15.82673568,0.124155324,0.015414544
2127,9750000,7472429.574,16.09277795,15.82673088,-0.266047063,0.07078104
16927,6597589,7472079.915,15.70221499,15.82668409,0.124469099,0.015492557
26175,7200000,7470660.54,15.78959172,15.82649411,0.03690239,0.001361786
20502,1000000,7470449.612,13.81551156,15.82646588,2.01095432,4.043937278
24843,6400000,7470318.158,15.6718087,15.82644828,0.154639577,0.023913399
10734,7775000,7470214.116,15.86642414,15.82643435,-0.039989791,0.001599183
29573,6375000,7469962.242,15.66789481,15.82640064,0.15850583,0.025124098
18817,7300000,7469916.058,15.80338504,15.82639445,0.023009411,0.000529433
17325,7700000,7469765.15,15.85673102,15.82637425,-0.030356765,0.000921533
25262,6500000,7468519.903,15.68731289,15.82620753,0.138894644,0.019291722
10522,7700000,7468292.444,15.85673102,15.82617708,-0.03055394,0.000933543
23001,6375700,7468263.528,15.6680046,15.8261732,0.158168601,0.025017306
24424,5331642,7467981.774,15.48917,15.82613548,0.336965473,0.11354573
7984,5124379,7467033.868,15.4495201,15.82600854,0.37648844,0.141743545
1919,6600000,7466192.548,15.70258036,15.82589586,0.123315504,0.015206713
683,5500000,7465955.146,15.52025883,15.82586406,0.305605233,0.093394558
14519,7150000,7465845.424,15.78262305,15.82584937,0.043226314,0.001868514
13280,7150000,7465162.646,15.78262305,15.82575791,0.043134856,0.001860616
6005,6900000,7464912.845,15.74703211,15.82572445,0.078692333,0.006192483
28531,6295147,7464349.474,15.65528974,15.82564898,0.17035924,0.029022271
9078,6250000,7464252.451,15.64809218,15.82563598,0.177543796,0.031521799
19394,3000000,7463753.494,14.91412318,15.82556913,0.911445949,0.830733718
21928,9700000,7462708.242,16.08763655,15.82542908,-0.262207471,0.068752758
23224,4950000,7462567.634,15.41489834,15.82541023,0.410511897,0.168520018
15163,8400000,7462038.047,15.94374238,15.82533927,-0.118403117,0.014019298
644,7900000,7461665.484,15.88237344,15.82528934,-0.057084108,0.003258595
27611,7100000,7460896.304,15.77560548,15.82518625,0.049580764,0.002458252
14868,10150000,7460655.856,16.13298436,15.82515402,-0.307830343,0.09475952
14861,8700000,7460478.992,15.9788337,15.82513031,-0.153703386,0.023624731
3511,2200000,7460145.649,14.60396837,15.82508563,1.221117257,1.491127356
25780,8200000,7459879.05,15.91964483,15.82504989,-0.094594941,0.008948203
16451,6000000,7459556.967,15.60727019,15.82500672,0.217736523,0.047409193
29062,9350000,7459261.695,16.05088701,15.82496713,-0.225919875,0.05103979
3660,6800000,7457857.828,15.73243332,15.82477891,0.092345593,0.008527709
30426,6321515,7457777.345,15.65946961,15.82476812,0.165298508,0.027323597
15043,8700000,7457690.735,15.9788337,15.82475651,-0.154077193,0.023739781
11989,7800000,7457347.181,15.86963442,15.82471044,-0.044923983,0.002018164
27435,7000000,7456605.224,15.76142085,15.82461094,0.063190089,0.003992987
14209,3000000,7456300.523,14.91412318,15.82457007,0.910446895,0.828913548
14646,6050000,7455647.301,15.615569,15.82448246,0.208913469,0.043644838
9000,5907300,7455561.463,15.5916996,15.82447095,0.23277135,0.054182501
16078,7300000,7455409.083,15.80338504,15.82445051,0.021065469,0.000443754
9868,6900000,7454511.655,15.74703211,15.82433013,0.077298018,0.005974984
28671,7000000,7453956.991,15.76142085,15.82425572,0.062834873,0.003948221
2294,1000000,7453468.66,13.81551156,15.82419021,2.00867865,4.03478992
16504,8200000,7453186.529,15.91964483,15.82415236,-0.095492479,0.009118814
11945,6733275,7453054.74,15.72257236,15.82413467,0.101562314,0.010314904
22894,7500000,7452918.065,15.83041371,15.82411633,-0.006297377,3.9657E-05
25249,3000000,7452908.304,14.91412318,15.82411502,0.909991845,0.828085158
21648,8222642,7451454.267,15.92240225,15.82391991,-0.098482339,0.009698771
13440,9000000,7451256.3,16.01273525,15.82389334,-0.188841905,0.035661265
23643,6700000,7451184.616,15.71761823,15.82388372,0.106265487,0.011292354
20207,4500000,7449818.582,15.31958818,15.82370037,0.504112196,0.254129106
18579,7300000,7449714.724,15.80338504,15.82368643,0.020301389,0.000412146
24521,4000000,7449398.775,15.20180517,15.82364402,0.621838851,0.386683557
18048,4250000,7449221.345,15.26242978,15.8236202,0.561190425,0.314934694
22991,10300000,7447467.35,16.14765455,15.82338471,-0.324269836,0.105150927
14691,8765000,7447330.937,15.98627719,15.8233664,-0.162910793,0.026539927
20545,7400000,7447288.33,15.81699069,15.82336068,0.006369983,4.05767E-05
4596,6415200,7447131.341,15.67418089,15.8233396,0.149158707,0.02224832
29136,5000000,7447035.105,15.42494867,15.82332667,0.398378003,0.158705033
24719,3000000,7446727.054,14.91412318,15.82328531,0.909162127,0.826575772
24835,7100000,7446044.154,15.77560548,15.8231936,0.047588115,0.002264629
22391,5400000,7445061.629,15.5019097,15.82306164,0.32115194,0.103138568
25025,5950000,7445017.529,15.59890195,15.82305571,0.224153767,0.050244911
25183,7300000,7444791.375,15.80338504,15.82302534,0.019640293,0.000385741
8344,8600000,7444173.706,15.96727288,15.82294237,-0.144330512,0.020831297
8691,1000000,7443757.493,13.81551156,15.82288645,2.007374895,4.029553969
8419,10400000,7443509.442,16.15731646,15.82285313,-0.334463331,0.11186572
205,5500000,7443473.76,15.52025883,15.82284834,0.302589503,0.091560408
11775,8500000,7442812.308,15.95557684,15.82275947,-0.132817371,0.017640454
4039,6800000,7442810.877,15.73243332,15.82275928,0.090325959,0.008158779
18552,9500000,7442182.603,16.06680246,15.82267486,-0.244127603,0.059598287
26670,7300000,7442046.573,15.80338504,15.82265658,0.019271537,0.000371392
14848,7585247,7442025.083,15.84171587,15.82265369,-0.019062174,0.000363366
24984,7562000,7441829.772,15.8386464,15.82262745,-0.016018948,0.000256607
20599,3000000,7441723.5,14.91412318,15.82261317,0.908489988,0.825354058
25437,6300000,7441613.413,15.65606035,15.82259837,0.166538024,0.027734913
9999,5450000,7441450.804,15.51112635,15.82257652,0.311450173,0.09700121
23359,3500000,7441273.502,15.06827381,15.8225527,0.754278884,0.568936635
9817,6300000,7441181.319,15.65606035,15.82254031,0.166479958,0.027715576
29916,5800000,7440047.988,15.57336865,15.82238799,0.249019343,0.062010633
17253,6400000,7439560.635,15.6718087,15.82232249,0.15051378,0.022654398
6646,8500000,7439165.76,15.95557684,15.82226941,-0.133307433,0.017770872
13275,8550000,7438127.352,15.96144196,15.82212981,-0.139312148,0.019407875
21819,5785757,7437975.752,15.57090994,15.82210943,0.251199489,0.063101183
11546,9000000,7437828.878,16.01273525,15.82208968,-0.190645565,0.036345732
7924,7643988,7437499.214,15.84943015,15.82204536,-0.027384788,0.000749927
30436,6700000,7436652.254,15.71761823,15.82193147,0.104313241,0.010881252
20280,7161000,7435751.162,15.78416033,15.8218103,0.037649964,0.00141752
22075,9150000,7435695.258,16.02926455,15.82180278,-0.207461767,0.043040385
2633,1000000,7435554.845,13.81551156,15.8217839,2.006272338,4.025128693
17501,6300000,7435449.507,15.65606035,15.82176973,0.165709379,0.027459598
11752,1000000,7435436.735,13.81551156,15.82176801,2.006256453,4.025064956
30297,7500000,7435331.476,15.83041371,15.82175385,-0.008659857,7.49931E-05
2547,7900000,7435290.688,15.88237344,15.82174837,-0.060625075,0.0036754
15517,7500000,7434382.37,15.83041371,15.8216262,-0.008787514,7.72204E-05
11907,6500000,7434293.577,15.68731289,15.82161425,0.134301366,0.018036857
24651,7900000,7434124.318,15.88237344,15.82159149,-0.060781957,0.003694446
24789,7800000,7433940.493,15.86963442,15.82156676,-0.04806766,0.0023105
24042,6750000,7433917.667,15.72505321,15.82156369,0.096510478,0.009314272
16254,6750000,7433593.19,15.72505321,15.82152004,0.096466829,0.009305849
15647,6500000,7433194.366,15.68731289,15.82146639,0.134153498,0.017997161
2722,4752405,7431670.359,15.37416157,15.82126134,0.447099765,0.1998982
26129,7975000,7430774.097,15.89182233,15.82114073,-0.070681601,0.004995889
29037,8800000,7430510.551,15.99026239,15.82110526,-0.169157129,0.028614134
20395,3200000,7428973.724,14.97866168,15.82089842,0.842236736,0.709362719
18393,5900000,7428893.842,15.59046308,15.82088766,0.230424585,0.053095489
2682,7300000,7428602.29,15.80338504,15.82084842,0.017463373,0.000304969
13684,6448000,7427698.489,15.67928072,15.82072674,0.141446026,0.020006978
17791,1200000,7427249.917,13.99783295,15.82066635,1.822833402,3.322721613
27016,10650000,7427116.696,16.18107054,15.82064841,-0.36042213,0.129904112
6054,7800000,7426668.294,15.86963442,15.82058804,-0.049046382,0.002405548
3484,6229540,7425846.073,15.64481321,15.82047732,0.175664108,0.030857879
23301,6581700,7424943.518,15.69980378,15.82035577,0.12055199,0.014532782
7447,7600000,7424440.621,15.84365894,15.82028804,-0.0233709,0.000546199
14828,9700000,7424149.025,16.08763655,15.82024876,-0.267387785,0.071496228
27218,8000000,7424139.122,15.89495222,15.82024743,-0.074704797,0.005580807
8225,10750000,7423961.282,16.19041641,15.82022347,-0.370192933,0.137042807
20689,7200000,7423528.022,15.78959172,15.82016511,0.030573389,0.000934732
14851,7150000,7423207.331,15.78262305,15.82012191,0.037498857,0.001406164
22000,10600000,7423047.878,16.17636465,15.82010043,-0.356264223,0.126924196
18205,10400000,7423009.794,16.15731646,15.8200953,-0.33722116,0.113718111
9481,6900000,7422723.024,15.74703211,15.82005667,0.073024552,0.005332585
11972,7300000,7421572.875,15.80338504,15.81990171,0.016516662,0.0002728
25251,8000000,7421551.105,15.89495222,15.81989877,-0.075053453,0.005633021
27690,5672400,7421118.617,15.55112304,15.8198405,0.268717453,0.072209069
29234,7100000,7421038.991,15.77560548,15.81982977,0.044224283,0.001955787
25089,7500000,7420728.29,15.83041371,15.8197879,-0.010625814,0.000112908
20369,7500000,7420453.174,15.83041371,15.81975082,-0.010662889,0.000113697
635,340000,7420400.507,12.73670384,15.81974373,3.083039887,9.505134947
7778,7200000,7420285.446,15.78959172,15.81972822,0.030136496,0.000908208
13007,8600000,7420020.417,15.96727288,15.8196925,-0.147580376,0.021779967
24373,7000000,7419864.919,15.76142085,15.81967154,0.058250695,0.003393143
28010,9200000,7419519.927,16.03471415,15.81962505,-0.215089103,0.046263322
7401,7500000,7419477.963,15.83041371,15.81961939,-0.01079432,0.000116517
14381,9500000,7419355.754,16.06680246,15.81960292,-0.247199541,0.061107613
25582,10000000,7419196.027,16.11809575,15.81958139,-0.298514359,0.089110823
27896,6596601,7418977.785,15.70206523,15.81955198,0.11748675,0.013803136
20523,5400000,7418203.432,15.5019097,15.8194476,0.317537899,0.100830317
2832,7800000,7417177.07,15.86963442,15.81930923,-0.050325191,0.002532625
27085,6191500,7416805.43,15.6386881,15.81925912,0.180571019,0.032605893
1996,9400000,7416687.026,16.05622035,15.81924316,-0.236977196,0.056158191
22605,9400000,7416109.99,16.05622035,15.81916535,-0.237055001,0.056195074
16910,11200000,7416010.838,16.23142443,15.81915198,-0.412272443,0.169968567
24963,6479000,7416003.76,15.68407689,15.81915103,0.135074138,0.018245023
9469,6925550,7415766.613,15.75072817,15.81911905,0.068390876,0.004677312
27817,6385000,7415706.294,15.6694622,15.81911092,0.149648712,0.022394737
25421,6100000,7415563.13,15.62379949,15.81909161,0.195292117,0.038139011
4533,550000,7415162.044,13.21767538,15.81903752,2.601362146,6.767085016
1446,9500000,7414606.978,16.06680246,15.81896266,-0.247839798,0.061424566
12280,2400000,7414348.679,14.69097971,15.81892783,1.127948114,1.272266949
5266,8200000,7414061.312,15.91964483,15.81888907,-0.100755767,0.010151725
15527,5341000,7413959.866,15.49092365,15.81887538,0.327951738,0.107552342
1407,6350000,7412029.845,15.66396553,15.81861503,0.1546495,0.023916468
21272,9500000,7412017.494,16.06680246,15.81861336,-0.2481891,0.06159783
23298,5450000,7411930.697,15.51112635,15.81860165,0.307475301,0.094541061
488,13186113,7411538.711,16.39467486,15.81854876,-0.5761261,0.331921283
25626,2000000,7411246.979,14.50865824,15.8185094,1.309851163,1.715710069
7290,6700000,7410946.223,15.71761823,15.81846882,0.100850586,0.010170841
3332,11491200,7410529.507,16.25709217,15.81841259,-0.438679582,0.192439776
11664,7650000,7410030.613,15.85021634,15.81834526,-0.031871073,0.001015765
2462,9000000,7409901.238,16.01273525,15.8183278,-0.194407442,0.037794254
25490,6500000,7409255.188,15.68731289,15.81824061,0.130927724,0.017142069
1926,6800000,7409228.855,15.73243332,15.81823706,0.085803741,0.007362282
16193,7682400,7409136.39,15.85444269,15.81822458,-0.036218108,0.001311751
18868,5500000,7409065.622,15.52025883,15.81821503,0.297956195,0.088777894
2715,6100000,7408268.871,15.62379949,15.81810748,0.194307991,0.037755595
18144,9300000,7407983.243,16.04552507,15.81806893,-0.227456137,0.051736294
19423,6800000,7407754.598,15.73243332,15.81803806,0.085604746,0.007328173
3411,8150000,7407676.779,15.91352861,15.81802756,-0.09550105,0.009120451
1621,10050000,7406729.777,16.12308329,15.81789971,-0.305183583,0.093137019
12242,8250000,7405871.556,15.92572388,15.81778383,-0.107940047,0.011651054
4514,7098000,7405743.245,15.77532375,15.81776651,0.042442753,0.001801387
15593,6300000,7403957.255,15.65606035,15.81752531,0.161464964,0.026070935
26838,9350000,7403015.369,16.05088701,15.81739809,-0.233488916,0.054517074
1270,10500000,7402378.055,16.16688591,15.817312,-0.34957391,0.122201919
21356,2000000,7402307.496,14.50865824,15.81730247,1.30864423,1.712549721
14313,8700000,7401103.686,15.9788337,15.81713983,-0.16169387,0.026144907
11478,9300000,7400558.894,16.04552507,15.81706622,-0.228458849,0.052193446
27383,5023200,7399938.637,15.42957794,15.8169824,0.387404463,0.150082218
16809,8725000,7399408.345,15.98170314,15.81691074,-0.164792404,0.027156536
21435,8000000,7399302.869,15.89495222,15.81689648,-0.078055743,0.006092699
2053,8000000,7399261.126,15.89495222,15.81689084,-0.078061384,0.00609358
28246,6470000,7398988.671,15.68268682,15.81685402,0.134167197,0.018000837
29908,2500000,7398821.076,14.73180169,15.81683137,1.085029677,1.177289399
20626,7650000,7397882.479,15.85021634,15.8167045,-0.033511836,0.001123043
29546,7450000,7397820.949,15.82372472,15.81669618,-0.007028541,4.94004E-05
6186,5134418,7397673.965,15.45147725,15.81667631,0.365199065,0.133370357
22402,7000000,7397567.639,15.76142085,15.81666194,0.055241092,0.003051578
17233,7900000,7397383.927,15.88237344,15.81663711,-0.065736337,0.004321266
16762,7867012,7397235.512,15.87818901,15.81661704,-0.061571962,0.003791106
8954,5750000,7396355.703,15.56471059,15.8164981,0.251787513,0.063396952
18007,6500000,7396045.009,15.68731289,15.81645609,0.129143204,0.016677967
10264,8000000,7395796.91,15.89495222,15.81642255,-0.078529678,0.00616691
12731,7000000,7395581.617,15.76142085,15.81639344,0.054972586,0.003021985
11991,7850000,7395550.031,15.87602422,15.81638917,-0.059635052,0.003556339
7237,6273960,7395545.375,15.65191845,15.81638854,0.164470084,0.027050409
29577,7080000,7395421.629,15.77278461,15.8163718,0.043587196,0.001899844
6009,10300000,7394854.924,16.14765455,15.81629517,-0.331359379,0.109799038
4981,6900000,7394775.205,15.74703211,15.81628439,0.069252276,0.004795878
4353,990000,7394141.406,13.80546123,15.81619868,2.010737446,4.043065076
1828,7800000,7393775.068,15.86963442,15.81614913,-0.053485287,0.002860676
17947,3059472,7393404.954,14.93375324,15.81609907,0.882345837,0.778534176
13140,7528752,7391255.871,15.83423998,15.81580836,-0.018431626,0.000339725
2667,7100000,7390559.773,15.77560548,15.81571417,0.04010869,0.001608707
2537,9300000,7390239.121,16.04552507,15.81567079,-0.229854281,0.05283299
16799,6910000,7389576.266,15.74848034,15.81558109,0.067100747,0.00450251
11813,7400000,7389461.264,15.81699069,15.81556552,-0.001425168,2.0311E-06
29794,7523000,7389128.485,15.83347569,15.81552049,-0.017955196,0.000322389
2438,8550000,7388611.751,15.96144196,15.81545056,-0.145991402,0.02131349
17536,6502259,7388515.274,15.68766037,15.8154375,0.127777131,0.016326995
23988,4000000,7387882.789,15.20180517,15.81535189,0.613546721,0.376439579
26957,7200000,7387668.139,15.78959172,15.81532284,0.025731113,0.00066209
23379,6800000,7387588.955,15.73243332,15.81531212,0.0828788,0.006868896
21536,6680000,7386930.975,15.7146287,15.81522305,0.100594353,0.010119224
21050,8100000,7386664.891,15.90737474,15.81518703,-0.092187717,0.008498575
12017,7221456,7386635.904,15.79256729,15.8151831,0.022615811,0.000511475
17523,7536900,7386531.75,15.83532165,15.815169,-0.020152646,0.000406129
18002,7682400,7385926.562,15.85444269,15.81508707,-0.03935562,0.001548865
8341,7200000,7385695.503,15.78959172,15.81505578,0.02546406,0.000648418
8619,6426541,7385687.331,15.67594716,15.81505468,0.139107516,0.019350901
25839,7300000,7384830.885,15.80338504,15.81493871,0.011553666,0.000133487
27041,1000000,7384612.478,13.81551156,15.81490913,1.999397576,3.997590666
8595,5620000,7384435.849,15.5418424,15.81488521,0.273042815,0.074552379
12969,3000000,7384397.189,14.91412318,15.81487998,0.9007568,0.811362812
22225,6500000,7384303.463,15.68731289,15.81486729,0.127554398,0.016270125
1481,4750000,7383587.189,15.37365539,15.81477028,0.441114896,0.194582352
14875,8450000,7383549.701,15.94967712,15.81476521,-0.134911912,0.018201224
9937,11650000,7383128.256,16.27081682,15.81470813,-0.456108699,0.208035145
4055,9050000,7382853.275,16.01827543,15.81467088,-0.203604546,0.041454811
12609,4832540,7382527.939,15.39088297,15.81462681,0.423743838,0.17955884
2799,6200000,7382109.906,15.64006001,15.81457019,0.174510175,0.030453801
21675,8900000,7381233.735,16.00156195,15.81445149,-0.187110456,0.035010323
21868,9300000,7381176.512,16.04552507,15.81444374,-0.231081327,0.05339858
13266,7500000,7380643.102,15.83041371,15.81437147,-0.016042242,0.000257354
6189,6683688,7380604.719,15.71518064,15.81436627,0.09918563,0.009837789
10677,5581796,7380102.526,15.53502133,15.81429822,0.279276899,0.077995586
21282,6581700,7379993.002,15.69980378,15.81428338,0.114479603,0.01310558
5109,7000000,7379880.555,15.76142085,15.81426815,0.052847297,0.002792837
20173,8100000,7379694.396,15.90737474,15.81424292,-0.093131822,0.008673536
22980,7001645,7379189.376,15.76165582,15.81417449,0.052518663,0.00275821
12802,9500000,7379091.827,16.06680246,15.81416127,-0.252641196,0.063827574
12357,8400000,7378789.467,15.94374238,15.81412029,-0.129622093,0.016801887
30410,6598943,7378454.002,15.70242019,15.81407483,0.111654631,0.012466757
11230,6113085,7378310.24,15.62594228,15.81405534,0.188113064,0.035386525
25622,7000000,7378067.619,15.76142085,15.81402246,0.052601608,0.002766929
6426,7000000,7377390.817,15.76142085,15.81393072,0.052509872,0.002757287
945,3500000,7376841.232,15.06827381,15.81385622,0.745582411,0.555893132
3664,6800000,7376671.792,15.73243332,15.81383325,0.081399937,0.00662595
16622,8200000,7374908.117,15.91964483,15.81359414,-0.106050697,0.01124675
25900,7500000,7374091.916,15.83041371,15.81348346,-0.016930254,0.000286633
17744,6423000,7374016.358,15.67539601,15.81347321,0.1380772,0.019065313
1626,11300000,7373950.122,16.24031337,15.81346423,-0.426849143,0.182200191
20984,8200000,7372866.888,15.91964483,15.81331732,-0.106327516,0.011305541
16066,10500000,7372763.566,16.16688591,15.8133033,-0.353582606,0.125020659
16183,6100000,7372579.472,15.62379949,15.81327833,0.189478842,0.035902231
24991,7100000,7371970.215,15.77560548,15.81319569,0.03759021,0.001413024
6607,5123712,7371829.059,15.44938993,15.81317655,0.363786616,0.132340702
3577,13200000,7371618.84,16.39572746,15.81314803,-0.582579435,0.339398798
28759,3000000,7371476.635,14.91412318,15.81312874,0.899005557,0.808210992
23544,6600000,7370816.348,15.70258036,15.81303916,0.110458802,0.012201147
2066,990000,7370769.638,13.80546123,15.81303282,2.007571591,4.030343692
18238,8250000,7370743.329,15.92572388,15.81302925,-0.112694626,0.012700079
